id,b,c,v,t
13006076,13,6,76,"and out of the tribe of Naphtali, Kedesh in Galilee with its suburbs, and Hammon with its suburbs, and Kiriathaim with its suburbs."
13006077,13,6,77,"To the rest of [the Levites], the sons of Merari, [were given], out of the tribe of Zebulun, Rimmono with its suburbs, Tabor with its suburbs;"
13006078,13,6,78,"and beyond the Jordan at Jericho, on the east side of the Jordan, [were given them], out of the tribe of Reuben, Bezer in the wilderness with its suburbs, and Jahzah with its suburbs,"
13006079,13,6,79,"and Kedemoth with its suburbs, and Mephaath with its suburbs;"
13006080,13,6,80,"and out of the tribe of Gad, Ramoth in Gilead with its suburbs, and Mahanaim with its suburbs,"
13006081,13,6,81,"and Heshbon with its suburbs, and Jazer with its suburbs."
13007001,13,7,1,"Of the sons of Issachar: Tola, and Puah, Jashub, and Shimron, four."
13007002,13,7,2,"The sons of Tola: Uzzi, and Rephaiah, and Jeriel, and Jahmai, and Ibsam, and Shemuel, heads of their fathers' houses, [to wit], of Tola; mighty men of valor in their generations: their number in the days of David was twenty-two thousand six hundred."
13007003,13,7,3,"The sons of Uzzi: Izrahiah. The sons of Izrahiah: Michael, and Obadiah, and Joel, Isshiah, five; all of them chief men."
13007004,13,7,4,"With them, by their generations, after their fathers' houses, were bands of the host for war, thirty-six thousand; for they had many wives and sons."
13007005,13,7,5,"Their brothers among all the families of Issachar, mighty men of valor, reckoned in all by genealogy, were eighty-seven thousand."
13007006,13,7,6,"[The sons of] Benjamin: Bela, and Becher, and Jediael, three."
13007007,13,7,7,"The sons of Bela: Ezbon, and Uzzi, and Uzziel, and Jerimoth, and Iri, five; heads of fathers' houses, mighty men of valor; and they were reckoned by genealogy twenty-two thousand thirty-four."
13007008,13,7,8,"The sons of Becher: Zemirah, and Joash, and Eliezer, and Elioenai, and Omri, and Jeremoth, and Abijah, and Anathoth, and Alemeth. All these were the sons of Becher."
13007009,13,7,9,"They were reckoned by genealogy, after their generations, heads of their fathers' houses, mighty men of valor, twenty thousand two hundred."
13007010,13,7,10,"The sons of Jediael: Bilhan. The sons of Bilhan: Jeush, and Benjamin, and Ehud, and Chenaanah, and Zethan, and Tarshish, and Ahishahar."
13007011,13,7,11,"All these were sons of Jediael, according to the heads of their fathers' [houses], mighty men of valor, seventeen thousand and two hundred, who were able to go forth in the host for war."
13007012,13,7,12,"Shuppim also, and Huppim, the sons of Ir, Hushim, the sons of Aher."
13007013,13,7,13,"The sons of Naphtali: Jahziel, and Guni, and Jezer, and Shallum, the sons of Bilhah."
13007014,13,7,14,"The sons of Manasseh: Asriel, whom his concubine the Aramitess bore: she bore Machir the father of Gilead:"
13007015,13,7,15,"and Machir took a wife of Huppim and Shuppim, whose sister's name was Maacah; and the name of the second was Zelophehad: and Zelophehad had daughters."
13007016,13,7,16,"Maacah the wife of Machir bore a son, and she named him Peresh; and the name of his brother was Sheresh; and his sons were Ulam and Rakem."
13007017,13,7,17,"The sons of Ulam: Bedan. These were the sons of Gilead the son of Machir, the son of Manasseh."
13007018,13,7,18,"His sister Hammolecheth bore Ishhod, and Abiezer, and Mahlah."
13007019,13,7,19,"The sons of Shemida were Ahian, and Shechem, and Likhi, and Aniam."
13007020,13,7,20,"The sons of Ephraim: Shuthelah, and Bered his son, and Tahath his son, and Eleadah his son, and Tahath his son,"
13007021,13,7,21,"and Zabad his son, and Shuthelah his son, and Ezer, and Elead, whom the men of Gath who were born in the land killed, because they came down to take away their cattle."
13007022,13,7,22,"Ephraim their father mourned many days, and his brothers came to comfort him."
13007023,13,7,23,"He went in to his wife, and she conceived, and bore a son, and he named him Beriah, because it went evil with his house."
13007024,13,7,24,"His daughter was Sheerah, who built Beth Horon the lower and the upper, and Uzzen Sheerah."
13007025,13,7,25,"Rephah was his son, and Resheph, and Telah his son, and Tahan his son,"
13007026,13,7,26,"Ladan his son, Ammihud his son, Elishama his son,"
13007027,13,7,27,"Nun his son, Joshua his son."
13007028,13,7,28,"Their possessions and habitations were Bethel and the towns of it, and eastward Naaran, and westward Gezer, with the towns of it; Shechem also and the towns of it, to Azzah and the towns of it;"
13007029,13,7,29,"and by the borders of the children of Manasseh, Beth-shean and its towns, Taanach and its towns, Megiddo and its towns, Dor and its towns. In these lived the children of Joseph the son of Israel."
13007030,13,7,30,"The sons of Asher: Imnah, and Ishvah, and Ishvi, and Beriah, and Serah their sister."
13007031,13,7,31,"The sons of Beriah: Heber, and Malchiel, who was the father of Birzaith."
13007032,13,7,32,"Heber became the father of Japhlet, and Shomer, and Hotham, and Shua their sister."
13007033,13,7,33,"The sons of Japhlet: Pasach, and Bimhal, and Ashvath. These are the children of Japhlet."
13007034,13,7,34,"The sons of Shemer: Ahi, and Rohgah, Jehubbah, and Aram."
13007035,13,7,35,"The sons of Helem his brother: Zophah, and Imna, and Shelesh, and Amal."
13007036,13,7,36,"The sons of Zophah: Suah, and Harnepher, and Shual, and Beri, and Imrah,"
13007037,13,7,37,"Bezer, and Hod, and Shamma, and Shilshah, and Ithran, and Beera."
13007038,13,7,38,"The sons of Jether: Jephunneh, and Pispa, and Ara."
13007039,13,7,39,"The sons of Ulla: Arah, and Hanniel, and Rizia."
13007040,13,7,40,"All these were the children of Asher, heads of the fathers' houses, choice and mighty men of valor, chief of the princes. The number of them reckoned by genealogy for service in war was twenty-six thousand men."
13008001,13,8,1,"Benjamin became the father of Bela his firstborn, Ashbel the second, and Aharah the third,"
13008002,13,8,2,"Nohah the fourth, and Rapha the fifth."
13008003,13,8,3,"Bela had sons: Addar, and Gera, and Abihud,"
13008004,13,8,4,"and Abishua, and Naaman, and Ahoah,"
13008005,13,8,5,"and Gera, and Shephuphan, and Huram."
13008006,13,8,6,"These are the sons of Ehud: these are the heads of fathers' [houses] of the inhabitants of Geba, and they carried them captive to Manahath:"
13008007,13,8,7,"and Naaman, and Ahijah, and Gera, he carried them captive: and he became the father of Uzza and Ahihud."
13008008,13,8,8,"Shaharaim became the father of children in the field of Moab, after he had sent them away; Hushim and Baara were his wives."
13008009,13,8,9,"He became the father of Hodesh his wife, Jobab, and Zibia, and Mesha, and Malcam,"
13008010,13,8,10,"and Jeuz, and Shachia, and Mirmah. These were his sons, heads of fathers' [houses]."
13008011,13,8,11,Of Hushim he became the father of Abitub and Elpaal.
13008012,13,8,12,"The sons of Elpaal: Eber, and Misham, and Shemed, who built Ono and Lod, with the towns of it;"
13008013,13,8,13,"and Beriah, and Shema, who were heads of fathers' [houses] of the inhabitants of Aijalon, who put to flight the inhabitants of Gath;"
13008014,13,8,14,"and Ahio, Shashak, and Jeremoth,"
13008015,13,8,15,"and Zebadiah, and Arad, and Eder,"
13008016,13,8,16,"and Michael, and Ishpah, and Joha, the sons of Beriah,"
13008017,13,8,17,"and Zebadiah, and Meshullam, and Hizki, and Heber,"
13008018,13,8,18,"and Ishmerai, and Izliah, and Jobab, the sons of Elpaal,"
13008019,13,8,19,"and Jakim, and Zichri, and Zabdi,"
13008020,13,8,20,"and Elienai, and Zillethai, and Eliel,"
13008021,13,8,21,"and Adaiah, and Beraiah, and Shimrath, the sons of Shimei,"
13008022,13,8,22,"and Ishpan, and Eber, and Eliel,"
13008023,13,8,23,"and Abdon, and Zichri, and Hanan,"
13008024,13,8,24,"and Hananiah, and Elam, and Anthothijah,"
13008025,13,8,25,"and Iphdeiah, and Penuel, the sons of Shashak,"
13008026,13,8,26,"and Shamsherai, and Shehariah, and Athaliah,"
13008027,13,8,27,"and Jaareshiah, and Elijah, and Zichri, the sons of Jeroham."
13008028,13,8,28,"These were heads of fathers' [houses] throughout their generations, chief men: these lived in Jerusalem."
13008029,13,8,29,"In Gibeon there lived the father of Gibeon, [Jeiel], whose wife's name was Maacah;"
13008030,13,8,30,"and his firstborn son Abdon, and Zur, and Kish, and Baal, and Nadab,"
13008031,13,8,31,"and Gedor, and Ahio, and Zecher."
13008032,13,8,32,"Mikloth became the father of Shimeah. They also lived with their brothers in Jerusalem, over against their brothers."
13008033,13,8,33,"Ner became the father of Kish; and Kish became the father of Saul; and Saul became the father of Jonathan, and Malchishua, and Abinadab, and Eshbaal."
13008034,13,8,34,The son of Jonathan was Merib Baal; and Merib Baal became the father of Micah.
13008035,13,8,35,"The sons of Micah: Pithon, and Melech, and Tarea, and Ahaz."
13008036,13,8,36,"Ahaz became the father of Jehoaddah; and Jehoaddah became the father of Alemeth, and Azmaveth, and Zimri; and Zimri became the father of Moza."
13008037,13,8,37,"Moza became the father of Binea; Raphah was his son, Eleasah his son, Azel his son."
13008038,13,8,38,"Azel had six sons, whose names are these: Azrikam, Bocheru, and Ishmael, and Sheariah, and Obadiah, and Hanan. All these were the sons of Azel."
13008039,13,8,39,"The sons of Eshek his brother: Ulam his firstborn, Jeush the second, and Eliphelet the third."
13008040,13,8,40,"The sons of Ulam were mighty men of valor, archers, and had many sons, and sons' sons, one hundred fifty. All these were of the sons of Benjamin."
13009001,13,9,1,"So all Israel were reckoned by genealogies; and, behold, they are written in the book of the kings of Israel: and Judah was carried away captive to Babylon for their disobedience."
13009002,13,9,2,"Now the first inhabitants who lived in their possessions in their cities were Israel, the priests, the Levites, and the Nethinim."
13009003,13,9,3,"In Jerusalem lived of the children of Judah, and of the children of Benjamin, and of the children of Ephraim and Manasseh:"
13009004,13,9,4,"Uthai the son of Ammihud, the son of Omri, the son of Imri, the son of Bani, of the children of Perez the son of Judah."
13009005,13,9,5,"Of the Shilonites: Asaiah the firstborn, and his sons."
13009006,13,9,6,"Of the sons of Zerah: Jeuel, and their brothers, six hundred ninety."
13009007,13,9,7,"Of the sons of Benjamin: Sallu the son of Meshullam, the son of Hodaviah, the son of Hassenuah,"
13009008,13,9,8,"and Ibneiah the son of Jeroham, and Elah the son of Uzzi, the son of Michri, and Meshullam the son of Shephatiah, the son of Reuel, the son of Ibnijah;"
13009009,13,9,9,"and their brothers, according to their generations, nine hundred fifty-six. All these men were heads of fathers' [houses] by their fathers' houses."
13009010,13,9,10,"Of the priests: Jedaiah, and Jehoiarib, Jachin,"
13009011,13,9,11,"and Azariah the son of Hilkiah, the son of Meshullam, the son of Zadok, the son of Meraioth, the son of Ahitub, the ruler of the house of God;"
13009012,13,9,12,"and Adaiah the son of Jeroham, the son of Pashhur, the son of Malchijah, and Maasai the son of Adiel, the son of Jahzerah, the son of Meshullam, the son of Meshillemith, the son of Immer;"
13009013,13,9,13,"and their brothers, heads of their fathers' houses, one thousand seven hundred sixty; very able men for the work of the service of the house of God."
13009014,13,9,14,"Of the Levites: Shemaiah the son of Hasshub, the son of Azrikam, the son of Hashabiah, of the sons of Merari;"
13009015,13,9,15,"and Bakbakkar, Heresh, and Galal, and Mattaniah the son of Mica, the son of Zichri, the son of Asaph,"
13009016,13,9,16,"and Obadiah the son of Shemaiah, the son of Galal, the son of Jeduthun, and Berechiah the son of Asa, the son of Elkanah, who lived in the villages of the Netophathites."
13009017,13,9,17,"The porters: Shallum, and Akkub, and Talmon, and Ahiman, and their brothers (Shallum was the chief),"
13009018,13,9,18,who hitherto [waited] in the king's gate eastward: they were the porters for the camp of the children of Levi.
13009019,13,9,19,"Shallum the son of Kore, the son of Ebiasaph, the son of Korah, and his brothers, of his father's house, the Korahites, were over the work of the service, keepers of the thresholds of the tent: and their fathers had been over the camp of Yahweh, keepers of the entry."
13009020,13,9,20,"Phinehas the son of Eleazar was ruler over them in time past, [and] Yahweh was with him."
13009021,13,9,21,Zechariah the son of Meshelemiah was porter of the door of the tent of meeting.
13009022,13,9,22,"All these who were chosen to be porters in the thresholds were two hundred and twelve. These were reckoned by genealogy in their villages, whom David and Samuel the seer did ordain in their office of trust."
13009023,13,9,23,"So they and their children had the oversight of the gates of the house of Yahweh, even the house of the tent, by wards."
13009024,13,9,24,"On the four sides were the porters, toward the east, west, north, and south."
13009025,13,9,25,"Their brothers, in their villages, were to come in every seven days from time to time to be with them:"
13009026,13,9,26,"for the four chief porters, who were Levites, were in an office of trust, and were over the chambers and over the treasuries in the house of God."
13009027,13,9,27,"They lodged round about the house of God, because the charge [of it] was on them; and to them pertained the opening of it morning by morning."
13009028,13,9,28,Certain of them had charge of the vessels of service; for by count were these brought in and by count were these taken out.
13009029,13,9,29,"Some of them also were appointed over the furniture, and over all the vessels of the sanctuary, and over the fine flour, and the wine, and the oil, and the frankincense, and the spices."
13009030,13,9,30,Some of the sons of the priests prepared the confection of the spices.
13009031,13,9,31,"Mattithiah, one of the Levites, who was the firstborn of Shallum the Korahite, had the office of trust over the things that were baked in pans."
13009032,13,9,32,"Some of their brothers, of the sons of the Kohathites, were over the show bread, to prepare it every Sabbath."
13009033,13,9,33,"These are the singers, heads of fathers' [houses] of the Levites, [who lived] in the chambers [and were] free [from other service]; for they were employed in their work day and night."
13009034,13,9,34,"These were heads of fathers' [houses] of the Levites, throughout their generations, chief men: these lived at Jerusalem."
13009035,13,9,35,"In Gibeon there lived the father of Gibeon, Jeiel, whose wife's name was Maacah:"
13009036,13,9,36,"and his firstborn son Abdon, and Zur, and Kish, and Baal, and Ner, and Nadab,"
13009037,13,9,37,"and Gedor, and Ahio, and Zechariah, and Mikloth."
13009038,13,9,38,"Mikloth became the father of Shimeam. They also lived with their brothers in Jerusalem, over against their brothers."
13009039,13,9,39,"Ner became the father of Kish; and Kish became the father of Saul; and Saul became the father of Jonathan, and Malchishua, and Abinadab, and Eshbaal."
13009040,13,9,40,The son of Jonathan was Merib Baal; and Merib Baal became the father of Micah.
13009041,13,9,41,"The sons of Micah: Pithon, and Melech, and Tahrea, [and Ahaz]."
13009042,13,9,42,"Ahaz became the father of Jarah; and Jarah became the father of Alemeth, and Azmaveth, and Zimri; and Zimri became the father of Moza;"
13009043,13,9,43,"and Moza became the father of Binea; and Rephaiah his son, Eleasah his son, Azel his son."
13009044,13,9,44,"Azel had six sons, whose names are these: Azrikam, Bocheru, and Ishmael, and Sheariah, and Obadiah, and Hanan: these were the sons of Azel."
13010001,13,10,1,"Now the Philistines fought against Israel: and the men of Israel fled from before the Philistines, and fell down slain on Mount Gilboa."
13010002,13,10,2,"The Philistines followed hard after Saul and after his sons; and the Philistines killed Jonathan, and Abinadab, and Malchishua, the sons of Saul."
13010003,13,10,3,"The battle went sore against Saul, and the archers overtook him; and he was distressed by reason of the archers."
13010004,13,10,4,"Then said Saul to his armor-bearer, Draw your sword, and thrust me through therewith, lest these uncircumcised come and abuse me. But his armor-bearer would not; for he was sore afraid. Therefore Saul took his sword, and fell on it."
13010005,13,10,5,"When his armor-bearer saw that Saul was dead, he likewise fell on his sword, and died."
13010006,13,10,6,"So Saul died, and his three sons; and all his house died together."
13010007,13,10,7,"When all the men of Israel who were in the valley saw that they fled, and that Saul and his sons were dead, they forsook their cities, and fled; and the Philistines came and lived in them."
13010008,13,10,8,"It happened on the next day, when the Philistines came to strip the slain, that they found Saul and his sons fallen on Mount Gilboa."
13010009,13,10,9,"They stripped him, and took his head, and his armor, and sent into the land of the Philistines round about, to carry the news to their idols, and to the people."
13010010,13,10,10,"They put his armor in the house of their gods, and fastened his head in the house of Dagon."
13010011,13,10,11,"When all Jabesh Gilead heard all that the Philistines had done to Saul,"
13010012,13,10,12,"all the valiant men arose, and took away the body of Saul, and the bodies of his sons, and brought them to Jabesh, and buried their bones under the oak in Jabesh, and fasted seven days."
13010013,13,10,13,"So Saul died for his trespass which he committed against Yahweh, because of the word of Yahweh, which he didn't keep; and also because he asked counsel of one who had a familiar spirit, to inquire [thereby],"
13010014,13,10,14,"and didn't inquire of Yahweh: therefore he killed him, and turned the kingdom to David the son of Jesse."
13011001,13,11,1,"Then all Israel gathered themselves to David to Hebron, saying, Behold, we are your bone and your flesh."
13011002,13,11,2,"In times past, even when Saul was king, it was you who led out and brought in Israel: and Yahweh your God said to you, You shall be shepherd of my people Israel, and you shall be prince over my people Israel."
13011003,13,11,3,"So all the elders of Israel came to the king to Hebron; and David made a covenant with them in Hebron before Yahweh; and they anointed David king over Israel, according to the word of Yahweh by Samuel."
13011004,13,11,4,"David and all Israel went to Jerusalem (the same is Jebus); and the Jebusites, the inhabitants of the land, were there."
13011005,13,11,5,"The inhabitants of Jebus said to David, You shall not come in here. Nevertheless David took the stronghold of Zion; the same is the city of David."
13011006,13,11,6,"David said, Whoever strikes the Jebusites first shall be chief and captain. Joab the son of Zeruiah went up first, and was made chief."
13011007,13,11,7,David lived in the stronghold; therefore they called it the city of David.
13011008,13,11,8,"He built the city round about, from Millo even round about; and Joab repaired the rest of the city."
13011009,13,11,9,David grew greater and greater; for Yahweh of Hosts was with him.
13011010,13,11,10,"Now these are the chief of the mighty men whom David had, who shown themselves strong with him in his kingdom, together with all Israel, to make him king, according to the word of Yahweh concerning Israel."
13011011,13,11,11,"This is the number of the mighty men whom David had: Jashobeam, the son of a Hachmonite, the chief of the thirty; he lifted up his spear against three hundred and killed them at one time."
13011012,13,11,12,"After him was Eleazar the son of Dodo, the Ahohite, who was one of the three mighty men."
13011013,13,11,13,"He was with David at Pasdammim, and there the Philistines were gathered together to battle, where was a plot of ground full of barley; and the people fled from before the Philistines."
13011014,13,11,14,"They stood in the midst of the plot, and defended it, and killed the Philistines; and Yahweh saved them by a great victory."
13011015,13,11,15,"Three of the thirty chief men went down to the rock to David, into the cave of Adullam; and the host of the Philistines were encamped in the valley of Rephaim."
13011016,13,11,16,"David was then in the stronghold, and the garrison of the Philistines was then in Bethlehem."
13011017,13,11,17,"David longed, and said, Oh that one would give me water to drink of the well of Bethlehem, which is by the gate!"
13011018,13,11,18,"The three broke through the host of the Philistines, and drew water out of the well of Bethlehem, that was by the gate, and took it, and brought it to David: but David would not drink of it, but poured it out to Yahweh,"
13011019,13,11,19,"and said, My God forbid it me, that I should do this: shall I drink the blood of these men who have put their lives in jeopardy? for with [the jeopardy of] their lives they brought it. Therefore he would not drink it. These things did the three mighty men."
13011020,13,11,20,"Abishai, the brother of Joab, he was chief of the three; for he lifted up his spear against three hundred and killed them, and had a name among the three."
13011021,13,11,21,"Of the three, he was more honorable than the two, and was made their captain: however he didn't attain to the [first] three."
13011022,13,11,22,"Benaiah the son of Jehoiada, the son of a valiant man of Kabzeel, who had done mighty deeds, he killed the two [sons of] Ariel of Moab: he went down also and killed a lion in the midst of a pit in time of snow."
13011023,13,11,23,"He killed an Egyptian, a man of great stature, five cubits high; and in the Egyptian's hand was a spear like a weaver's beam; and he went down to him with a staff, and plucked the spear out of the Egyptian's hand, and killed him with his own spear."
13011024,13,11,24,"These things did Benaiah the son of Jehoiada, and had a name among the three mighty men."
13011025,13,11,25,"Behold, he was more honorable than the thirty, but he didn't attain to the [first] three: and David set him over his guard."
13011026,13,11,26,"Also the mighty men of the armies: Asahel the brother of Joab, Elhanan the son of Dodo of Bethlehem,"
13011027,13,11,27,"Shammoth the Harorite, Helez the Pelonite,"
13011028,13,11,28,"Ira the son of Ikkesh the Tekoite, Abiezer the Anathothite,"
13011029,13,11,29,"Sibbecai the Hushathite, Ilai the Ahohite,"
13011030,13,11,30,"Maharai the Netophathite, Heled the son of Baanah the Netophathite,"
13011031,13,11,31,"Ithai the son of Ribai of Gibeah of the children of Benjamin, Benaiah the Pirathonite,"
13011032,13,11,32,"Hurai of the brooks of Gaash, Abiel the Arbathite,"
13011033,13,11,33,"Azmaveth the Baharumite, Eliahba the Shaalbonite,"
13011034,13,11,34,"the sons of Hashem the Gizonite, Jonathan the son of Shagee the Hararite,"
13011035,13,11,35,"Ahiam the son of Sacar the Hararite, Eliphal the son of Ur,"
13011036,13,11,36,"Hepher the Mecherathite, Ahijah the Pelonite,"
13011037,13,11,37,"Hezro the Carmelite, Naarai the son of Ezbai,"
13011038,13,11,38,"Joel the brother of Nathan, Mibhar the son of Hagri,"
13011039,13,11,39,"Zelek the Ammonite, Naharai the Berothite, the armor bearer of Joab the son of Zeruiah,"
13011040,13,11,40,"Ira the Ithrite, Gareb the Ithrite,"
13011041,13,11,41,"Uriah the Hittite, Zabad the son of Ahlai,"
13011042,13,11,42,"Adina the son of Shiza the Reubenite, a chief of the Reubenites, and thirty with him,"
13011043,13,11,43,"Hanan the son of Maacah, and Joshaphat the Mithnite,"
13011044,13,11,44,"Uzzia the Ashterathite, Shama and Jeiel the sons of Hotham the Aroerite,"
13011045,13,11,45,"Jediael the son of Shimri, and Joha his brother, the Tizite,"
13011046,13,11,46,"Eliel the Mahavite, and Jeribai, and Joshaviah, the sons of Elnaam, and Ithmah the Moabite,"
13011047,13,11,47,"Eliel, and Obed, and Jaasiel the Mezobaite."
13012001,13,12,1,"Now these are those who came to David to Ziklag, while he yet kept himself close because of Saul the son of Kish; and they were among the mighty men, his helpers in war."
13012002,13,12,2,"They were armed with bows, and could use both the right hand and the left in slinging stones and in shooting arrows from the bow: they were of Saul's brothers of Benjamin."
13012003,13,12,3,"The chief was Ahiezer; then Joash, the sons of Shemaah the Gibeathite, and Jeziel, and Pelet, the sons of Azmaveth, and Beracah, and Jehu the Anathothite,"
13012004,13,12,4,"and Ishmaiah the Gibeonite, a mighty man among the thirty, and over the thirty, and Jeremiah, and Jahaziel, and Johanan, and Jozabad the Gederathite,"
13012005,13,12,5,"Eluzai, and Jerimoth, and Bealiah, and Shemariah, and Shephatiah the Haruphite,"
13012006,13,12,6,"Elkanah, and Isshiah, and Azarel, and Joezer, and Jashobeam, the Korahites,"
13012007,13,12,7,"and Joelah, and Zebadiah, the sons of Jeroham of Gedor."
13012008,13,12,8,"Of the Gadites there separated themselves to David to the stronghold in the wilderness, mighty men of valor, men trained for war, that could handle shield and spear; whose faces were like the faces of lions, and they were as swift as the roes on the mountains;"
13012009,13,12,9,"Ezer the chief, Obadiah the second, Eliab the third,"
13012010,13,12,10,"Mishmannah the fourth, Jeremiah the fifth,"
13012011,13,12,11,"Attai the sixth, Eliel the seventh,"
13012012,13,12,12,"Johanan the eighth, Elzabad the ninth,"
13012013,13,12,13,"Jeremiah the tenth, Machbannai the eleventh."
13012014,13,12,14,"These of the sons of Gad were captains of the host: he who was least was equal to one hundred, and the greatest to one thousand."
13012015,13,12,15,"These are those who went over the Jordan in the first month, when it had overflowed all its banks; and they put to flight all them of the valleys, both toward the east, and toward the west."
13012016,13,12,16,There came of the children of Benjamin and Judah to the stronghold to David.
13012017,13,12,17,"David went out to meet them, and answered them, If you be come peaceably to me to help me, my heart shall be knit to you; but if [you be come] to betray me to my adversaries, seeing there is no wrong in my hands, the God of our fathers look thereon, and rebuke it."
13012018,13,12,18,"Then the Spirit came on Amasai, who was chief of the thirty, [and he said], ""We are yours, David, and on your side, you son of Jesse: peace, peace be to you, and peace be to your helpers; for your God helps you."" Then David received them, and made them captains of the band."
13012019,13,12,19,"Of Manasseh also there fell away some to David, when he came with the Philistines against Saul to battle: but they didn't help them; for the lords of the Philistines sent him away after consultation, saying, He will fall away to his master Saul to the jeopardy of our heads."
13012020,13,12,20,"As he went to Ziklag, there fell to him of Manasseh, Adnah, and Jozabad, and Jediael, and Michael, and Jozabad, and Elihu, and Zillethai, captains of thousands who were of Manasseh."
13012021,13,12,21,"They helped David against the band of rovers: for they were all mighty men of valor, and were captains in the host."
13012022,13,12,22,"For from day to day men came to David to help him, until there was a great host, like the host of God."
13012023,13,12,23,"These are the numbers of the heads of those who were armed for war, who came to David to Hebron, to turn the kingdom of Saul to him, according to the word of Yahweh."
13012024,13,12,24,"The children of Judah who bore shield and spear were six thousand and eight hundred, armed for war."
13012025,13,12,25,"Of the children of Simeon, mighty men of valor for the war, seven thousand and one hundred."
13012026,13,12,26,Of the children of Levi four thousand and six hundred.
13012027,13,12,27,"Jehoiada was the leader of [the house of] Aaron; and with him were three thousand and seven hundred,"
13012028,13,12,28,"and Zadok, a young man mighty of valor, and of his father's house twenty-two captains."
13012029,13,12,29,"Of the children of Benjamin, the brothers of Saul, three thousand: for hitherto the greatest part of them had kept their allegiance to the house of Saul."
13012030,13,12,30,"Of the children of Ephraim twenty thousand eight hundred, mighty men of valor, famous men in their fathers' houses."
13012031,13,12,31,"Of the half-tribe of Manasseh eighteen thousand, who were mentioned by name, to come and make David king."
13012032,13,12,32,"Of the children of Issachar, men who had understanding of the times, to know what Israel ought to do, the heads of them were two hundred; and all their brothers were at their commandment."
13012033,13,12,33,"Of Zebulun, such as were able to go out in the host, who could set the battle in array, with all manner of instruments of war, fifty thousand, and who could order [the battle array, and were] not of double heart."
13012034,13,12,34,"Of Naphtali one thousand captains, and with them with shield and spear thirty-seven thousand."
13012035,13,12,35,"Of the Danites who could set the battle in array, twenty-eight thousand six hundred."
13012036,13,12,36,"Of Asher, such as were able to go out in the host, who could set the battle in array, forty thousand."
13012037,13,12,37,"On the other side of the Jordan, of the Reubenites, and the Gadites, and of the half-tribe of Manasseh, with all manner of instruments of war for the battle, one hundred twenty thousand."
13012038,13,12,38,"All these being men of war, who could order the battle array, came with a perfect heart to Hebron, to make David king over all Israel: and all the rest also of Israel were of one heart to make David king."
13012039,13,12,39,"They were there with David three days, eating and drinking; for their brothers had made preparation for them."
13012040,13,12,40,"Moreover those who were near to them, [even] as far as Issachar and Zebulun and Naphtali, brought bread on donkeys, and on camels, and on mules, and on oxen, food of meal, cakes of figs, and clusters of raisins, and wine, and oil, and oxen, and sheep in abundance: for there was joy in Israel."
13013001,13,13,1,"David consulted with the captains of thousands and of hundreds, even with every leader."
13013002,13,13,2,"David said to all the assembly of Israel, If it seem good to you, and if it be of Yahweh our God, let us send abroad everywhere to our brothers who are left in all the land of Israel, with whom the priests and Levites are in their cities that have suburbs, that they may gather themselves to us;"
13013003,13,13,3,and let us bring again the ark of our God to us: for we didn't seek it in the days of Saul.
13013004,13,13,4,All the assembly said that they would do so; for the thing was right in the eyes of all the people.
13013005,13,13,5,"So David assembled all Israel together, from the Shihor [the brook] of Egypt even to the entrance of Hamath, to bring the ark of God from Kiriath Jearim."
13013006,13,13,6,"David went up, and all Israel, to Baalah, [that is], to Kiriath Jearim, which belonged to Judah, to bring up from there the ark of God Yahweh that sits [above] the cherubim, that is called by the Name."
13013007,13,13,7,"They carried the ark of God on a new cart, [and brought it] out of the house of Abinadab: and Uzza and Ahio drove the cart."
13013008,13,13,8,"David and all Israel played before God with all their might, even with songs, and with harps, and with psalteries, and with tambourines, and with cymbals, and with trumpets."
13013009,13,13,9,"When they came to the threshing floor of Chidon, Uzza put forth his hand to hold the ark; for the oxen stumbled."
13013010,13,13,10,"The anger of Yahweh was kindled against Uzza, and he struck him, because he put forth his hand to the ark; and there he died before God."
13013011,13,13,11,"David was displeased, because Yahweh had broken forth on Uzza; and he called that place Perez Uzza, to this day."
13013012,13,13,12,"David was afraid of God that day, saying, How shall I bring the ark of God home to me?"
13013013,13,13,13,"So David didn't move the ark to him into the city of David, but carried it aside into the house of Obed-edom the Gittite."
13013014,13,13,14,"The ark of God remained with the family of Obed-edom in his house three months: and Yahweh blessed the house of Obed-edom, and all that he had."
13014001,13,14,1,"Hiram king of Tyre sent messengers to David, and cedar trees, and masons, and carpenters, to build him a house."
13014002,13,14,2,"David perceived that Yahweh had established him king over Israel; for his kingdom was exalted on high, for his people Israel's sake."
13014003,13,14,3,David took more wives at Jerusalem; and David became the father of more sons and daughters.
13014004,13,14,4,"These are the names of the children whom he had in Jerusalem: Shammua, and Shobab, Nathan, and Solomon,"
13014005,13,14,5,"and Ibhar, and Elishua, and Elpelet,"
13014006,13,14,6,"and Nogah, and Nepheg, and Japhia,"
13014007,13,14,7,"and Elishama, and Beeliada, and Eliphelet."
13014008,13,14,8,"When the Philistines heard that David was anointed king over all Israel, all the Philistines went up to seek David: and David heard of it, and went out against them."
13014009,13,14,9,Now the Philistines had come and made a raid in the valley of Rephaim.
13014010,13,14,10,"David inquired of God, saying, Shall I go up against the Philistines? and will you deliver them into my hand? Yahweh said to him, Go up; for I will deliver them into your hand."
