id,b,c,v,t
19037035,19,37,35,"I have seen the wicked in great power, Spreading himself like a green tree in its native soil."
19037036,19,37,36,"But he passed away, and, behold, he was not. Yes, I sought him, but he could not be found."
19037037,19,37,37,"Mark the perfect man, and see the upright, For there is a future for the man of peace."
19037038,19,37,38,"As for transgressors, they shall be destroyed together. The future of the wicked shall be cut off."
19037039,19,37,39,But the salvation of the righteous is from Yahweh. He is their stronghold in the time of trouble.
19037040,19,37,40,"Yahweh helps them, and rescues them. He rescues them from the wicked, and saves them, Because they have taken refuge in him."
19038001,19,38,1,"&gt; Yahweh, don't rebuke me in your wrath, Neither chasten me in your hot displeasure."
19038002,19,38,2,"For your arrows have pierced me, Your hand presses hard on me."
19038003,19,38,3,"There is no soundness in my flesh because of your indignation, Neither is there any health in my bones because of my sin."
19038004,19,38,4,"For my iniquities have gone over my head. As a heavy burden, they are too heavy for me."
19038005,19,38,5,"My wounds are loathsome and corrupt, Because of my foolishness."
19038006,19,38,6,I am pained and bowed down greatly. I go mourning all day long.
19038007,19,38,7,For my loins are filled with burning. There is no soundness in my flesh.
19038008,19,38,8,I am faint and severely bruised. I have groaned by reason of the anguish of my heart.
19038009,19,38,9,"Lord, all my desire is before you. My groaning is not hidden from you."
19038010,19,38,10,"My heart throbs. My strength fails me. As for the light of my eyes, it has also left me."
19038011,19,38,11,My lovers and my friends stand aloof from my plague. My kinsmen stand far away.
19038012,19,38,12,"They also who seek after my life lay snares. Those who seek my hurt speak mischievous things, And meditate deceits all day long."
19038013,19,38,13,"But I, as a deaf man, don't hear. I am as a mute man who doesn't open his mouth."
19038014,19,38,14,"Yes, I am as a man who doesn't hear, In whose mouth are no reproofs."
19038015,19,38,15,"For in you, Yahweh, do I hope. You will answer, Lord my God."
19038016,19,38,16,"For I said, ""Don't let them gloat over me, Or exalt themselves over me when my foot slips."""
19038017,19,38,17,For I am ready to fall. My pain is continually before me.
19038018,19,38,18,For I will declare my iniquity. I will be sorry for my sin.
19038019,19,38,19,But my enemies are vigorous and many. Those who hate me without reason are numerous.
19038020,19,38,20,"They who also render evil for good are adversaries to me, Because I follow what is good."
19038021,19,38,21,"Don't forsake me, Yahweh. My God, don't be far from me."
19038022,19,38,22,"Hurry to help me, Lord, my salvation."
19039001,19,39,1,"&gt; I said, ""I will watch my ways, so that I don't sin with my tongue. I will keep my mouth with a bridle while the wicked is before me."""
19039002,19,39,2,"I was mute with silence. I held my peace, even from good. My sorrow was stirred."
19039003,19,39,3,"My heart was hot within me. While I meditated, the fire burned: I spoke with my tongue:"
19039004,19,39,4,"""Yahweh, show me my end, What is the measure of my days. Let me know how frail I am."
19039005,19,39,5,"Behold, you have made my days handbreadths. My lifetime is as nothing before you. Surely every man stands as a breath."" Selah."
19039006,19,39,6,"""Surely every man walks like a shadow. Surely they busy themselves in vain. He heaps up, and doesn't know who shall gather."
19039007,19,39,7,"Now, Lord, what do I wait for? My hope is in you."
19039008,19,39,8,Deliver me from all my transgressions. Don't make me the reproach of the foolish.
19039009,19,39,9,"I was mute. I didn't open my mouth, Because you did it."
19039010,19,39,10,Remove your scourge away from me. I am overcome by the blow of your hand.
19039011,19,39,11,"When you rebuke and correct man for iniquity, You consume his wealth like a moth. Surely every man is but a breath."" Selah."
19039012,19,39,12,"""Hear my prayer, Yahweh, and give ear to my cry. Don't be silent at my tears. For I am a stranger with you, A foreigner, as all my fathers were."
19039013,19,39,13,"Oh spare me, that I may recover strength, Before I go away, and be no more."""
19040001,19,40,1,"&gt; I waited patiently for Yahweh. He turned to me, and heard my cry."
19040002,19,40,2,"He brought me up also out of a horrible pit, Out of the miry clay. He set my feet on a rock, And gave me a firm place to stand."
19040003,19,40,3,"He has put a new song in my mouth, even praise to our God. Many shall see it, and fear, and shall trust in Yahweh."
19040004,19,40,4,"Blessed is the man who makes Yahweh his trust, And doesn't respect the proud, nor such as turn aside to lies."
19040005,19,40,5,"Many, Yahweh, my God, are the wonderful works which you have done, And your thoughts which are toward us. They can't be set in order to you; If I would declare and speak of them, they are more than can be numbered."
19040006,19,40,6,Sacrifice and offering you didn't desire. You have opened my ears: Burnt offering and sin offering you have not required.
19040007,19,40,7,"Then I said, ""Behold, I have come. It is written about me in the book in the scroll."
19040008,19,40,8,"I delight to do your will, my God. Yes, your law is within my heart."""
19040009,19,40,9,"I have proclaimed glad news of righteousness in the great assembly. Behold, I will not seal my lips, Yahweh, you know."
19040010,19,40,10,I have not hidden your righteousness within my heart. I have declared your faithfulness and your salvation. I have not concealed your loving kindness and your truth from the great assembly.
19040011,19,40,11,"Don't withhold your tender mercies from me, Yahweh. Let your loving kindness and your truth continually preserve me."
19040012,19,40,12,"For innumerable evils have surrounded me. My iniquities have overtaken me, so that I am not able to look up. They are more than the hairs of my head. My heart has failed me."
19040013,19,40,13,"Be pleased, Yahweh, to deliver me. Hurry to help me, Yahweh."
19040014,19,40,14,Let them be disappointed and confounded together who seek after my soul to destroy it. Let them be turned backward and brought to dishonor who delight in my hurt.
19040015,19,40,15,"Let them be desolate by reason of their shame that tell me, ""Aha! Aha!"""
19040016,19,40,16,"Let all those who seek you rejoice and be glad in you. Let such as love your salvation say continually, ""Let Yahweh be exalted!"""
19040017,19,40,17,"But I am poor and needy; May the Lord think about me. You are my help and my deliverer. Don't delay, my God."
19041001,19,41,1,&gt; Blessed is he who considers the poor: Yahweh will deliver him in the day of evil.
19041002,19,41,2,"Yahweh will preserve him, and keep him alive, He shall be blessed on the earth, And he will not surrender him to the will of his enemies."
19041003,19,41,3,"Yahweh will sustain him on his sickbed, And restore him from his bed of illness."
19041004,19,41,4,"I said, ""Yahweh, have mercy on me! Heal me, for I have sinned against you."""
19041005,19,41,5,"My enemies speak evil against me: ""When will he die, and his name perish?"""
19041006,19,41,6,"If he comes to see me, he speaks falsehood. His heart gathers iniquity to itself. When he goes abroad, he tells it."
19041007,19,41,7,All who hate me whisper together against me. They imagine the worst for me.
19041008,19,41,8,"""An evil disease,"" they say, ""has afflicted him. Now that he lies he shall rise up no more."""
19041009,19,41,9,"Yes, my own familiar friend, in whom I trusted, Who ate bread with me, Has lifted up his heel against me."
19041010,19,41,10,"But you, Yahweh, have mercy on me, and raise me up, That I may repay them."
19041011,19,41,11,"By this I know that you delight in me, Because my enemy doesn't triumph over me."
19041012,19,41,12,"As for me, you uphold me in my integrity, And set me in your presence forever."
19041013,19,41,13,"Blessed be Yahweh, the God of Israel, From everlasting and to everlasting! Amen and amen."
19042001,19,42,1,"&gt; As the deer pants for the water brooks, So my soul pants after you, God."
19042002,19,42,2,"My soul thirsts for God, for the living God. When shall I come and appear before God?"
19042003,19,42,3,"My tears have been my food day and night, While they continually ask me, ""Where is your God?"""
19042004,19,42,4,"These things I remember, and pour out my soul within me, How I used to go with the crowd, and led them to the house of God, With the voice of joy and praise, a multitude keeping a holy day."
19042005,19,42,5,"Why are you in despair, my soul? Why are you disturbed within me? Hope in God! For I shall still praise him for the saving help of his presence."
19042006,19,42,6,"My God, my soul is in despair within me. Therefore I remember you from the land of the Jordan, The heights of Hermon, from the hill Mizar."
19042007,19,42,7,Deep calls to deep at the noise of your waterfalls. All your waves and your billows have swept over me.
19042008,19,42,8,Yahweh will command his loving kindness in the daytime. In the night his song shall be with me: A prayer to the God of my life.
19042009,19,42,9,"I will ask God, my rock, ""Why have you forgotten me? Why do I go mourning because of the oppression of the enemy?"""
19042010,19,42,10,"As with a sword in my bones, my adversaries reproach me, While they continually ask me, ""Where is your God?"""
19042011,19,42,11,"Why are you in despair, my soul? Why are you disturbed within me? Hope in God! For I shall still praise him, The saving help of my countenance, and my God."
19043001,19,43,1,"Vindicate me, God, and plead my cause against an ungodly nation. Oh, deliver me from deceitful and wicked men."
19043002,19,43,2,For you are the God of my strength. Why have you rejected me? Why do I go mourning because of the oppression of the enemy?
19043003,19,43,3,"Oh, send out your light and your truth. Let them lead me. Let them bring me to your holy hill, To your tents."
19043004,19,43,4,"Then I will go to the altar of God, To God, my exceeding joy. I will praise you on the harp, God, my God."
19043005,19,43,5,"Why are you in despair, my soul? Why are you disturbed within me? Hope in God! For I shall still praise him: My Savior, my helper, and my God."
19044001,19,44,1,"&gt; We have heard with our ears, God; Our fathers have told us, What work you did in their days, In the days of old."
19044002,19,44,2,"You drove out the nations with your hand, But you planted them. You afflicted the peoples, But you spread them abroad."
19044003,19,44,3,"For they didn't get the land in possession by their own sword, Neither did their own arm save them; But your right hand, and your arm, and the light of your face, Because you were favorable to them."
19044004,19,44,4,"You are my King, God. Command victories for Jacob!"
19044005,19,44,5,"Through you, will we push down our adversaries. Through your name, will we tread them under who rise up against us."
19044006,19,44,6,"For I will not trust in my bow, Neither shall my sword save me."
19044007,19,44,7,"But you have saved us from our adversaries, And have shamed those who hate us."
19044008,19,44,8,"In God we have made our boast all day long, We will give thanks to your name forever. Selah."
19044009,19,44,9,"But now you rejected us, and brought us to dishonor, And don't go out with our armies."
19044010,19,44,10,You make us turn back from the adversary. Those who hate us take spoil for themselves.
19044011,19,44,11,"You have made us like sheep for food, And have scattered us among the nations."
19044012,19,44,12,"You sell your people for nothing, And have gained nothing from their sale."
19044013,19,44,13,"You make us a reproach to our neighbors, A scoffing and a derision to those who are around us."
19044014,19,44,14,"You make us a byword among the nations, A shaking of the head among the peoples."
19044015,19,44,15,"All day long my dishonor is before me, And shame covers my face,"
19044016,19,44,16,"At the taunt of one who reproaches and verbally abuses, Because of the enemy and the avenger."
19044017,19,44,17,"All this has come on us, Yet have we not forgotten you, Neither have we been false to your covenant."
19044018,19,44,18,"Our heart has not turned back, Neither have our steps strayed from your path,"
19044019,19,44,19,"Though you have crushed us in the haunt of jackals, And covered us with the shadow of death."
19044020,19,44,20,"If we have forgotten the name of our God, Or spread forth our hands to a strange god;"
19044021,19,44,21,Won't God search this out? For he knows the secrets of the heart.
19044022,19,44,22,"Yes, for your sake we are killed all day long. We are regarded as sheep for the slaughter."
19044023,19,44,23,"Wake up! Why do you sleep, Lord? Arise! Don't reject us forever."
19044024,19,44,24,"Why do you hide your face, And forget our affliction and our oppression?"
19044025,19,44,25,For our soul is bowed down to the dust. Our body cleaves to the earth.
19044026,19,44,26,Rise up to help us. Redeem us for your loving kindness' sake.
19045001,19,45,1,&gt; My heart overflows with a noble theme. I recite my verses for the king. My tongue is like the pen of a skillful writer.
19045002,19,45,2,"You are the most excellent of the sons of men. Grace has anointed your lips, Therefore God has blessed you forever."
19045003,19,45,3,"Gird your sword on your thigh, mighty one: Your splendor and your majesty."
19045004,19,45,4,"In your majesty ride on victoriously on behalf of truth, humility, and righteousness. Let your right hand display awesome deeds."
19045005,19,45,5,"Your arrows are sharp. The nations fall under you, with arrows in the heart of the king's enemies."
19045006,19,45,6,"Your throne, God, is forever and ever. A scepter of equity is the scepter of your kingdom."
19045007,19,45,7,"You have loved righteousness, and hated wickedness. Therefore God, your God, has anointed you with the oil of gladness above your fellows."
19045008,19,45,8,"All your garments smell like myrrh, aloes, and cassia. Out of ivory palaces stringed instruments have made you glad."
19045009,19,45,9,Kings' daughters are among your honorable women. At your right hand the queen stands in gold of Ophir.
19045010,19,45,10,"Listen, daughter, consider, and turn your ear. Forget your own people, and also your father's house."
19045011,19,45,11,"So the king will desire your beauty, Honor him, for he is your lord."
19045012,19,45,12,The daughter of Tyre comes with a gift. The rich among the people entreat your favor.
19045013,19,45,13,The princess inside is all glorious. Her clothing is interwoven with gold.
19045014,19,45,14,"She shall be led to the king in embroidered work. The virgins, her companions who follow her, shall be brought to you."
19045015,19,45,15,With gladness and rejoicing they shall be led. They shall enter into the king's palace.
19045016,19,45,16,Your sons will take the place of your fathers. You shall make them princes in all the earth.
19045017,19,45,17,I will make your name to be remembered in all generations. Therefore the peoples shall give you thanks forever and ever.  {}
19046001,19,46,1,"&gt; God is our refuge and strength, A very present help in trouble."
19046002,19,46,2,"Therefore we won't be afraid, though the earth changes, Though the mountains are shaken into the heart of the seas;"
19046003,19,46,3,"Though the waters of it roar and are troubled, Though the mountains tremble with their swelling. Selah."
19046004,19,46,4,"There is a river, the streams of which make the city of God glad, The holy place of the tents of the Most High."
19046005,19,46,5,God is in her midst. She shall not be moved. God will help her at dawn.
19046006,19,46,6,"The nations raged. The kingdoms were moved. He lifted his voice, and the earth melted."
19046007,19,46,7,Yahweh of Hosts is with us. The God of Jacob is our refuge. Selah.
19046008,19,46,8,"Come, see Yahweh's works, What desolations he has made in the earth."
19046009,19,46,9,"He makes wars cease to the end of the earth. He breaks the bow, and shatters the spear. He burns the chariots in the fire."
19046010,19,46,10,"""Be still, and know that I am God. I will be exalted among the nations. I will be exalted in the earth."""
19046011,19,46,11,Yahweh of Hosts is with us. The God of Jacob is our refuge. Selah.
19047001,19,47,1,"&gt; Oh clap your hands, all you nations. Shout to God with the voice of triumph!"
19047002,19,47,2,For Yahweh Most High is awesome. He is a great King over all the earth.
19047003,19,47,3,"He subdues nations under us, And peoples under our feet."
19047004,19,47,4,"He chooses our inheritance for us, The glory of Jacob whom he loved. Selah."
19047005,19,47,5,"God has gone up with a shout, Yahweh with the sound of a trumpet."
19047006,19,47,6,"Sing praise to God, sing praises. Sing praises to our King, sing praises."
19047007,19,47,7,For God is the King of all the earth. Sing praises with understanding.
19047008,19,47,8,God reigns over the nations. God sits on his holy throne.
19047009,19,47,9,"The princes of the peoples are gathered together, The people of the God of Abraham. For the shields of the earth belong to God. He is greatly exalted!"
19048001,19,48,1,"&gt; Great is Yahweh, and greatly to be praised, In the city of our God, in his holy mountain."
19048002,19,48,2,"Beautiful in elevation, the joy of the whole earth, Is Mount Zion, on the north sides, The city of the great King."
19048003,19,48,3,God has shown himself in her citadels as a refuge.
19048004,19,48,4,"For, behold, the kings assembled themselves, They passed by together."
19048005,19,48,5,"They saw it, then they were amazed. They were dismayed, They hurried away."
19048006,19,48,6,"Trembling took hold of them there, Pain, as of a woman in travail."
19048007,19,48,7,"With the east wind, you break the ships of Tarshish."
19048008,19,48,8,"As we have heard, so we have seen, In the city of Yahweh of Hosts, in the city of our God. God will establish it forever. Selah."
19048009,19,48,9,"We have thought about your loving kindness, God, In the midst of your temple."
19048010,19,48,10,"As is your name, God, So is your praise to the ends of the earth. Your right hand is full of righteousness."
19048011,19,48,11,"Let Mount Zion be glad! Let the daughters of Judah rejoice, Because of your judgments."
19048012,19,48,12,"Walk about Zion, and go around her. Number its towers;"
19048013,19,48,13,"Mark well her bulwarks. Consider her palaces, That you may tell it to the next generation."
19048014,19,48,14,For this God is our God forever and ever. He will be our guide even to death.
19049001,19,49,1,"&gt; Hear this, all you peoples. Listen, all you inhabitants of the world,"
19049002,19,49,2,"Both low and high, Rich and poor together."
19049003,19,49,3,My mouth will speak words of wisdom. My heart shall utter understanding.
19049004,19,49,4,I will incline my ear to a proverb. I will open my riddle on the harp.
19049005,19,49,5,"Why should I fear in the days of evil, When iniquity at my heels surrounds me?"
19049006,19,49,6,"Those who trust in their wealth, And boast in the multitude of their riches--"
19049007,19,49,7,"None of them can by any means redeem his brother, Nor give God a ransom for him."
19049008,19,49,8,"For the redemption of their life is costly, No payment is ever enough,"
19049009,19,49,9,"That he should live on forever, That he should not see corruption."
19049010,19,49,10,"For he sees that wise men die; Likewise the fool and the senseless perish, And leave their wealth to others."
19049011,19,49,11,"Their inward thought is that their houses will endure forever, And their dwelling places to all generations. They name their lands after themselves."
19049012,19,49,12,"But man, despite his riches, doesn't endure. He is like the animals that perish."
19049013,19,49,13,"This is the destiny of those who are foolish, And of those who approve their sayings. Selah."
19049014,19,49,14,"They are appointed as a flock for Sheol. Death shall be their shepherd. The upright shall have dominion over them in the morning. Their beauty shall decay in Sheol, Far from their mansion."
19049015,19,49,15,"But God will redeem my soul from the power of Sheol, For he will receive me. Selah."
19049016,19,49,16,"Don't be afraid when a man is made rich, When the glory of his house is increased."
19049017,19,49,17,For when he dies he shall carry nothing away. His glory shall not descend after him.
19049018,19,49,18,Though while he lived he blessed his soul-- And men praise you when you do well for yourself--
19049019,19,49,19,He shall go to the generation of his fathers. They shall never see the light.
19049020,19,49,20,"A man who has riches without understanding, Is like the animals that perish."
19050001,19,50,1,"&gt; The Mighty One, God, Yahweh, speaks, And calls the earth from sunrise to sunset."
19050002,19,50,2,"Out of Zion, the perfection of beauty, God shines forth."
19050003,19,50,3,"Our God comes, and does not keep silent. A fire devours before him. It is very tempestuous around him."
19050004,19,50,4,"He calls to the heavens above, To the earth, that he may judge his people:"
19050005,19,50,5,"""Gather my saints together to me, Those who have made a covenant with me by sacrifice."""
19050006,19,50,6,"The heavens shall declare his righteousness, For God himself is judge. Selah."
19050007,19,50,7,"""Hear, my people, and I will speak; Israel, and I will testify against you. I am God, your God."
19050008,19,50,8,I don't rebuke you for your sacrifices. Your burnt offerings are continually before me.
19050009,19,50,9,"I have no need for a bull from your stall, Nor male goats from your pens."
19050010,19,50,10,"For every animal of the forest is mine, And the cattle on a thousand hills."
19050011,19,50,11,I know all the birds of the mountains. The wild animals of the field are mine.
19050012,19,50,12,"If I were hungry, I would not tell you, For the world is mine, and all that is in it."
19050013,19,50,13,"Will I eat the flesh of bulls, Or drink the blood of goats?"
19050014,19,50,14,Offer to God the sacrifice of thanksgiving. Pay your vows to the Most High.
19050015,19,50,15,"Call on me in the day of trouble. I will deliver you, and you will honor me."""
19050016,19,50,16,"But to the wicked God says, ""What right do you have to declare my statutes, That you have taken my covenant on your lips,"
19050017,19,50,17,"Seeing you hate instruction, And throw my words behind you?"
19050018,19,50,18,"When you saw a thief, you consented with him, And have participated with adulterers."
19050019,19,50,19,"""You give your mouth to evil. You harnesses your tongue for deceit."
19050020,19,50,20,You sit and speak against your brother. You slander your own mother's son.
19050021,19,50,21,"You have done these things, and I kept silent. You thought that the ""I AM"" was just like you. I will rebuke you, and accuse you in front of your eyes."
19050022,19,50,22,"""Now consider this, you who forget God, Lest I tear you into pieces, and there be none to deliver."
19050023,19,50,23,"Whoever offers the sacrifice of thanksgiving glorifies me, And prepares his way so that I will show God's salvation to him."""
19051001,19,51,1,"&gt; Have mercy on me, God, according to your loving kindness. According to the multitude of your tender mercies, blot out my transgressions."
19051002,19,51,2,Wash me thoroughly from my iniquity. Cleanse me from my sin.
19051003,19,51,3,For I know my transgressions. My sin is constantly before me.
19051004,19,51,4,"Against you, and you only, have I sinned, And done that which is evil in your sight; That you may be proved right when you speak, And justified when you judge."
19051005,19,51,5,"Behold, I was brought forth in iniquity. In sin my mother conceived me."
19051006,19,51,6,"Behold, you desire truth in the inward parts. You teach me wisdom in the inmost place."
19051007,19,51,7,"Purify me with hyssop, and I will be clean. Wash me, and I will be whiter than snow."
19051008,19,51,8,"Let me hear joy and gladness, That the bones which you have broken may rejoice."
19051009,19,51,9,"Hide your face from my sins, And blot out all of my iniquities."
19051010,19,51,10,"Create in me a clean heart, O God. Renew a right spirit within me."
19051011,19,51,11,"Don't throw me from your presence, And don't take your holy Spirit from me."
19051012,19,51,12,Restore to me the joy of your salvation. Uphold me with a willing spirit.
19051013,19,51,13,Then I will teach transgressors your ways. Sinners shall be converted to you.
19051014,19,51,14,"Deliver me from bloodguiltiness, O God, the God of my salvation. My tongue shall sing aloud of your righteousness."
19051015,19,51,15,"Lord, open my lips. My mouth shall declare your praise."
19051016,19,51,16,"For you don't delight in sacrifice, or else I would give it. You have no pleasure in burnt offering."
19051017,19,51,17,"The sacrifices of God are a broken spirit. A broken and contrite heart, O God, you will not despise."
19051018,19,51,18,Do well in your good pleasure to Zion. Build the walls of Jerusalem.
19051019,19,51,19,"Then you will delight in the sacrifices of righteousness, In burnt offerings and in whole burnt offerings. Then they will offer bulls on your altar."
19052001,19,52,1,"&gt; Why do you boast of mischief, mighty man? God's loving kindness endures continually."
19052002,19,52,2,"Your tongue plots destruction, Like a sharp razor, working deceitfully."
19052003,19,52,3,"You love evil more than good, Lying rather than speaking the truth. Selah."
19052004,19,52,4,"You love all devouring words, You deceitful tongue."
19052005,19,52,5,"God will likewise destroy you forever. He will take you up, and pluck you out of your tent, And root you out of the land of the living. Selah."
19052006,19,52,6,"The righteous also will see it, and fear, And laugh at him, saying,"
19052007,19,52,7,"""Behold, this is the man who didn't make God his strength, But trusted in the abundance of his riches, And strengthened himself in his wickedness."""
19052008,19,52,8,"But as for me, I am like a green olive tree in God's house. I trust in God's loving kindness forever and ever."
19052009,19,52,9,"I will give you thanks forever, because you have done it. I will hope in your name, for it is good, In the presence of your saints."
19053001,19,53,1,"&gt; The fool has said in his heart, ""There is no God."" They are corrupt, and have done abominable iniquity. There is no one who does good."
19053002,19,53,2,"God looks down from heaven on the children of men, To see if there are any who understood, Who seek after God."
19053003,19,53,3,"Every one of them has gone back. They have become filthy together. There is no one who does good, no, not one."
19053004,19,53,4,"Have the workers of iniquity no knowledge, Who eat up my people as they eat bread, And don't call on God?"
19053005,19,53,5,"There they were in great fear, where no fear was, For God has scattered the bones of him who encamps against you. You have put them to shame, Because God has rejected them."
19053006,19,53,6,"Oh that the salvation of Israel would come out of Zion! When God brings back the captivity of his people, Then Jacob shall rejoice. Israel shall be glad."
19054001,19,54,1,"&gt; Save me, God, by your name. Vindicate me in your might."
19054002,19,54,2,"Hear my prayer, God. Listen to the words of my mouth."
19054003,19,54,3,For strangers have risen up against me. Violent men have sought after my soul. They haven't set God before them. Selah.
19054004,19,54,4,"Behold, God is my helper. The Lord is the one who sustains my soul."
19054005,19,54,5,He will repay the evil to my enemies. Destroy them in your truth.
19054006,19,54,6,"With a free will offering, I will sacrifice to you. I will give thanks to your name, Yahweh, for it is good."
19054007,19,54,7,For he has delivered me out of all trouble. My eye has seen triumph over my enemies.
19055001,19,55,1,"&gt; Listen to my prayer, God. Don't hide yourself from my supplication."
19055002,19,55,2,"Attend to me, and answer me. I am restless in my complaint, and moan,"
19055003,19,55,3,"Because of the voice of the enemy, Because of the oppression of the wicked. For they bring suffering on me. In anger they hold a grudge against me."
19055004,19,55,4,My heart is severely pained within me. The terrors of death have fallen on me.
19055005,19,55,5,Fearfulness and trembling have come on me. Horror has overwhelmed me.
19055006,19,55,6,"I said, ""Oh that I had wings like a dove! Then I would fly away, and be at rest."
19055007,19,55,7,"Behold, then I would wander far off. I would lodge in the wilderness."" Selah."
19055008,19,55,8,"""I would hurry to a shelter from the stormy wind and tempest."""
19055009,19,55,9,"Confuse them, Lord, and confound their language, For I have seen violence and strife in the city."
19055010,19,55,10,Day and night they prowl around on its walls. Malice and abuse are also within her.
19055011,19,55,11,Destructive forces are within her. Threats and lies don't depart from her streets.
19055012,19,55,12,"For it was not an enemy who insulted me, Then I could have endured it. Neither was it he who hated me who raised himself up against me, Then I would have hid myself from him."
19055013,19,55,13,"But it was you, a man like me, My companion, and my familiar friend."
19055014,19,55,14,We took sweet fellowship together. We walked in God's house with company.
19055015,19,55,15,"Let death come suddenly on them. Let them go down alive into Sheol. For wickedness is in their dwelling, in the midst of them."
19055016,19,55,16,"As for me, I will call on God. Yahweh will save me."
19055017,19,55,17,"Evening, morning, and at noon, I will cry out in distress. He will hear my voice."
19055018,19,55,18,"He has redeemed my soul in peace from the battle that was against me, Although there are many who oppose me."
19055019,19,55,19,"God, who is enthroned forever, Will hear, and answer them. Selah.  They never change, Who don't fear God."
19055020,19,55,20,He raises his hands against his friends. He has violated his covenant.
19055021,19,55,21,"His mouth was smooth as butter, But his heart was war. His words were softer than oil, Yet they were drawn swords."
19055022,19,55,22,"Cast your burden on Yahweh, and he will sustain you. He will never allow the righteous to be moved."
19055023,19,55,23,"But you, God, will bring them down into the pit of destruction. Bloodthirsty and deceitful men shall not live out half their days, But I will trust in you."
19056001,19,56,1,"&gt; Be merciful to me, God, for man wants to swallow me up. All day long, he attacks and oppresses me."
19056002,19,56,2,"My enemies want to swallow me up all day long, For they are many who fight proudly against me."
19056003,19,56,3,"When I am afraid, I will put my trust in you."
19056004,19,56,4,"In God, I praise his word. In God, I put my trust. I will not be afraid. What can flesh do to me?"
19056005,19,56,5,All day long they twist my words. All their thoughts are against me for evil.
19056006,19,56,6,"They conspire and lurk, Watching my steps, they are eager to take my life."
19056007,19,56,7,"Shall they escape by iniquity? In anger cast down the peoples, God."
19056008,19,56,8,You number my wanderings. You put my tears into your bottle. Aren't they in your book?
19056009,19,56,9,"Then my enemies shall turn back in the day that I call. I know this, that God is for me."
19056010,19,56,10,"In God, I will praise his word. In Yahweh, I will praise his word."
19056011,19,56,11,I have put my trust in God. I will not be afraid. What can man do to me?
19056012,19,56,12,"Your vows are on me, God. I will give thank offerings to you."
19056013,19,56,13,"For you have delivered my soul from death, And prevented my feet from falling, That I may walk before God in the light of the living."
19057001,19,57,1,"&gt; Be merciful to me, God, be merciful to me, For my soul takes refuge in you. Yes, in the shadow of your wings, I will take refuge, Until disaster has passed."
19057002,19,57,2,"I cry out to God Most High, To God who accomplishes my requests for me."
19057003,19,57,3,"He will send from heaven, and save me, He rebukes the one who is pursuing me. Selah. God will send out his loving kindness and his truth."
19057004,19,57,4,"My soul is among lions. I lie among those who are set on fire, Even the sons of men, whose teeth are spears and arrows, And their tongue a sharp sword."
19057005,19,57,5,"Be exalted, God, above the heavens! Let your glory be above all the earth!"
19057006,19,57,6,They have prepared a net for my steps. My soul is bowed down. They dig a pit before me. They fall into the midst of it themselves. Selah.
19057007,19,57,7,"My heart is steadfast, God, my heart is steadfast. I will sing, yes, I will sing praises."
19057008,19,57,8,"Wake up, my glory! Wake up, psaltery and harp! I will wake up the dawn."
19057009,19,57,9,"I will give thanks to you, Lord, among the peoples. I will sing praises to you among the nations."
19057010,19,57,10,"For your great loving kindness reaches to the heavens, And your truth to the skies."
19057011,19,57,11,"Be exalted, God, above the heavens. Let your glory be over all the earth."
19058001,19,58,1,"&gt; Do you indeed speak righteousness, silent ones? Do you judge blamelessly, you sons of men?"
19058002,19,58,2,"No, in your heart you plot injustice. You measure out the violence of your hands in the earth."
19058003,19,58,3,"The wicked go astray from the womb. They are wayward as soon as they are born, speaking lies."
19058004,19,58,4,"Their poison is like the poison of a snake; Like a deaf cobra that stops its ear,"
19058005,19,58,5,"Which doesn't listen to the voice of charmers, No matter how skillful the charmer may be."
19058006,19,58,6,"Break their teeth, God, in their mouth. Break out the great teeth of the young lions, Yahweh."
19058007,19,58,7,"Let them vanish as water that flows away. When they draw the bow, let their arrows be made blunt."
19058008,19,58,8,"Let them be like a snail which melts and passes away, Like the stillborn child, who has not seen the sun."
19058009,19,58,9,"Before your pots can feel the heat of the thorns, He will sweep away the green and the burning alike."
19058010,19,58,10,The righteous shall rejoice when he sees the vengeance. He shall wash his feet in the blood of the wicked;
19058011,19,58,11,"So that men shall say, ""Most assuredly there is a reward for the righteous. Most assuredly there is a God who judges the earth."""
19059001,19,59,1,"&gt; Deliver me from my enemies, my God. Set me on high from those who rise up against me."
19059002,19,59,2,Deliver me from the workers of iniquity. Save me from the bloodthirsty men.
19059003,19,59,3,"For, behold, they lie in wait for my soul. The mighty gather themselves together against me, Not for my disobedience, nor for my sin, Yahweh."
19059004,19,59,4,"I have done no wrong, yet they are ready to attack me. Rise up, behold, and help me!"
19059005,19,59,5,"You, Yahweh God of hosts, the God of Israel, Rouse yourself to punish the nations. Show no mercy to the wicked traitors. Selah."
19059006,19,59,6,"They return at evening, howling like dogs, And prowl around the city."
19059007,19,59,7,"Behold, they spew with their mouth. Swords are in their lips, ""For,"" they say, ""who hears us?"""
19059008,19,59,8,"But you, Yahweh, laugh at them. You scoff at all the nations."
19059009,19,59,9,"Oh, my Strength, I watch for you, For God is my high tower."
19059010,19,59,10,My God will go before me with his loving kindness. God will let me look at my enemies in triumph.
19059011,19,59,11,"Don't kill them, or my people may forget. Scatter them by your power, and bring them down, Lord our shield."
19059012,19,59,12,"For the sin of their mouth, and the words of their lips, Let them be caught in their pride, For the curses and lies which they utter."
