id,b,c,v,t
20013007,20,13,7,"There are some who pretend to be rich, yet have nothing. There are some who pretend to be poor, yet have great wealth."
20013008,20,13,8,"The ransom of a man's life is his riches, But the poor hear no threats."
20013009,20,13,9,"The light of the righteous shines brightly, But the lamp of the wicked is snuffed out."
20013010,20,13,10,"Pride only breeds quarrels, But with ones who take advice is wisdom."
20013011,20,13,11,"Wealth gained dishonestly dwindles away, But he who gathers by hand makes it grow."
20013012,20,13,12,"Hope deferred makes the heart sick, But when longing is fulfilled, it is a tree of life."
20013013,20,13,13,"Whoever despises instruction will pay for it, But he who respects a command will be rewarded."
20013014,20,13,14,"The teaching of the wise is a spring of life, To turn from the snares of death."
20013015,20,13,15,Good understanding wins favor; But the way of the unfaithful is hard.
20013016,20,13,16,"Every prudent man acts from knowledge, But a fool exposes folly."
20013017,20,13,17,"A wicked messenger falls into trouble, But a trustworthy envoy gains healing."
20013018,20,13,18,"Poverty and shame come to him who refuses discipline, But he who heeds correction shall be honored."
20013019,20,13,19,"Longing fulfilled is sweet to the soul, But fools detest turning from evil."
20013020,20,13,20,"One who walks with wise men grows wise, But a companion of fools suffers harm."
20013021,20,13,21,"Misfortune pursues sinners, But prosperity rewards the righteous."
20013022,20,13,22,"A good man leaves an inheritance to his children's children, But the wealth of the sinner is stored for the righteous."
20013023,20,13,23,"An abundance of food is in poor people's fields, But injustice sweeps it away."
20013024,20,13,24,"One who spares the rod hates his son, But one who loves him is careful to discipline him."
20013025,20,13,25,"The righteous one eats to the satisfying of his soul, But the belly of the wicked goes hungry."
20014001,20,14,1,"Every wise woman builds her house, But the foolish one tears it down with her own hands."
20014002,20,14,2,"He who walks in his uprightness fears Yahweh, But he who is perverse in his ways despises him."
20014003,20,14,3,"The fool's talk brings a rod to his back, But the lips of the wise protect them."
20014004,20,14,4,"Where no oxen are, the crib is clean, But much increase is by the strength of the ox."
20014005,20,14,5,"A truthful witness will not lie, But a false witness pours out lies."
20014006,20,14,6,"A scoffer seeks wisdom, and doesn't find it, But knowledge comes easily to a discerning person."
20014007,20,14,7,"Stay away from a foolish man, For you won't find knowledge on his lips."
20014008,20,14,8,"The wisdom of the prudent is to think about his way, But the folly of fools is deceit."
20014009,20,14,9,"Fools mock at making atonement for sins, But among the upright there is good will."
20014010,20,14,10,The heart knows its own bitterness and joy; He will not share these with a stranger.
20014011,20,14,11,"The house of the wicked will be overthrown, But the tent of the upright will flourish."
20014012,20,14,12,"There is a way which seems right to a man, But in the end it leads to death."
20014013,20,14,13,"Even in laughter the heart may be sorrowful, And mirth may end in heaviness."
20014014,20,14,14,The unfaithful will be repaid for his own ways; Likewise a good man will be rewarded for his ways.
20014015,20,14,15,"A simple man believes everything, But the prudent man carefully considers his ways."
20014016,20,14,16,"A wise man fears, and shuns evil, But the fool is hotheaded and reckless."
20014017,20,14,17,"He who is quick to become angry will commit folly, And a crafty man is hated."
20014018,20,14,18,"The simple inherit folly, But the prudent are crowned with knowledge."
20014019,20,14,19,"The evil bow down before the good, And the wicked at the gates of the righteous."
20014020,20,14,20,"The poor person is shunned even by his own neighbor, But the rich person has many friends."
20014021,20,14,21,"He who despises his neighbor sins, But blessed is he who has pity on the poor."
20014022,20,14,22,Don't they go astray who plot evil? But love and faithfulness belong to those who plan good.
20014023,20,14,23,"In all hard work there is profit, But the talk of the lips leads only to poverty."
20014024,20,14,24,"The crown of the wise is their riches, But the folly of fools crowns them with folly."
20014025,20,14,25,"A truthful witness saves souls, But a false witness is deceitful."
20014026,20,14,26,"In the fear of Yahweh is a secure fortress, And he will be a refuge for his children."
20014027,20,14,27,"The fear of Yahweh is a fountain of life, Turning people from the snares of death."
20014028,20,14,28,"In the multitude of people is the king's glory, But in the lack of people is the destruction of the prince."
20014029,20,14,29,"He who is slow to anger has great understanding, But he who has a quick temper displays folly."
20014030,20,14,30,"The life of the body is a heart at peace, But envy rots the bones."
20014031,20,14,31,"He who oppresses the poor shows contempt for his Maker, But he who is kind to the needy honors him."
20014032,20,14,32,"The wicked is brought down in his calamity, But in death, the righteous has a refuge."
20014033,20,14,33,"Wisdom rests in the heart of one who has understanding, And is even made known in the inward part of fools."
20014034,20,14,34,"Righteousness exalts a nation, But sin is a disgrace to any people."
20014035,20,14,35,"The king's favor is toward a servant who deals wisely, But his wrath is toward one who causes shame."
20015001,20,15,1,"A gentle answer turns away wrath, But a harsh word stirs up anger."
20015002,20,15,2,"The tongue of the wise commends knowledge, But the mouth of fools gush out folly."
20015003,20,15,3,"Yahweh's eyes are everywhere, Keeping watch on the evil and the good."
20015004,20,15,4,"A gentle tongue is a tree of life, But deceit in it crushes the spirit."
20015005,20,15,5,"A fool despises his father's correction, But he who heeds reproof shows prudence."
20015006,20,15,6,"In the house of the righteous is much treasure, But the income of the wicked brings trouble."
20015007,20,15,7,The lips of the wise spread knowledge; Not so with the heart of fools.
20015008,20,15,8,"The sacrifice made by the wicked is an abomination to Yahweh, But the prayer of the upright is his delight."
20015009,20,15,9,"The way of the wicked is an abomination to Yahweh, But he loves him who follows after righteousness."
20015010,20,15,10,There is stern discipline for one who forsakes the way: Whoever hates reproof shall die.
20015011,20,15,11,Sheol and Abaddon are before Yahweh-- How much more then the hearts of the children of men!
20015012,20,15,12,A scoffer doesn't love to be reproved; He will not go to the wise.
20015013,20,15,13,A glad heart makes a cheerful face; But an aching heart breaks the spirit.
20015014,20,15,14,"The heart of one who has understanding seeks knowledge, But the mouths of fools feed on folly."
20015015,20,15,15,"All the days of the afflicted are wretched, But one who has a cheerful heart enjoys a continual feast."
20015016,20,15,16,"Better is little, with the fear of Yahweh, Than great treasure with trouble."
20015017,20,15,17,"Better is a dinner of herbs, where love is, Than a fattened calf with hatred."
20015018,20,15,18,"A wrathful man stirs up contention, But one who is slow to anger appeases strife."
20015019,20,15,19,"The way of the sluggard is like a thorn patch, But the path of the upright is a highway."
20015020,20,15,20,"A wise son makes a father glad, But a foolish man despises his mother."
20015021,20,15,21,"Folly is joy to one who is void of wisdom, But a man of understanding keeps his way straight."
20015022,20,15,22,"Where there is no counsel, plans fail; But in a multitude of counselors they are established."
20015023,20,15,23,Joy comes to a man with the reply of his mouth. How good is a word at the right time!
20015024,20,15,24,"The path of life leads upward for the wise, To keep him from going downward to Sheol."
20015025,20,15,25,"Yahweh will uproot the house of the proud, But he will keep the widow's borders intact."
20015026,20,15,26,"Yahweh detests the thoughts of the wicked, But the thoughts of the pure are pleasing."
20015027,20,15,27,"He who is greedy for gain troubles his own house, But he who hates bribes will live."
20015028,20,15,28,"The heart of the righteous weighs answers, But the mouth of the wicked gushes out evil."
20015029,20,15,29,"Yahweh is far from the wicked, But he hears the prayer of the righteous."
20015030,20,15,30,The light of the eyes rejoices the heart. Good news gives health to the bones.
20015031,20,15,31,"The ear that listens to reproof lives, And will be at home among the wise."
20015032,20,15,32,"He who refuses correction despises his own soul, But he who listens to reproof gets understanding."
20015033,20,15,33,The fear of Yahweh teaches wisdom. Before honor is humility.
20016001,20,16,1,"The plans of the heart belong to man, But the answer of the tongue is from Yahweh."
20016002,20,16,2,All the ways of a man are clean in his own eyes; But Yahweh weighs the motives.
20016003,20,16,3,"Commit your deeds to Yahweh, And your plans shall succeed."
20016004,20,16,4,"Yahweh has made everything for its own end-- Yes, even the wicked for the day of evil."
20016005,20,16,5,Everyone who is proud in heart is an abomination to Yahweh: They shall assuredly not be unpunished.
20016006,20,16,6,By mercy and truth iniquity is atoned for. By the fear of Yahweh men depart from evil.
20016007,20,16,7,"When a man's ways please Yahweh, He makes even his enemies to be at peace with him."
20016008,20,16,8,"Better is a little with righteousness, Than great revenues with injustice."
20016009,20,16,9,"A man's heart plans his course, But Yahweh directs his steps."
20016010,20,16,10,Inspired judgments are on the lips of the king. He shall not betray his mouth.
20016011,20,16,11,Honest balances and scales are Yahweh's; All the weights in the bag are his work.
20016012,20,16,12,"It is an abomination for kings to do wrong, For the throne is established by righteousness."
20016013,20,16,13,Righteous lips are the delight of kings. They value one who speaks the truth.
20016014,20,16,14,"The king's wrath is a messenger of death, But a wise man will pacify it."
20016015,20,16,15,In the light of the king's face is life. His favor is like a cloud of the spring rain.
20016016,20,16,16,"How much better it is to get wisdom than gold! Yes, to get understanding is to be chosen rather than silver."
20016017,20,16,17,The highway of the upright is to depart from evil. He who keeps his way preserves his soul.
20016018,20,16,18,"Pride goes before destruction, And a haughty spirit before a fall."
20016019,20,16,19,"It is better to be of a lowly spirit with the poor, Than to divide the plunder with the proud."
20016020,20,16,20,He who heeds the Word finds prosperity. Whoever trusts in Yahweh is blessed.
20016021,20,16,21,The wise in heart shall be called prudent. Pleasantness of the lips promotes instruction.
20016022,20,16,22,"Understanding is a fountain of life to one who has it, But the punishment of fools is their folly."
20016023,20,16,23,"The heart of the wise instructs his mouth, And adds learning to his lips."
20016024,20,16,24,"Pleasant words are a honeycomb, Sweet to the soul, and health to the bones."
20016025,20,16,25,"There is a way which seems right to a man, But in the end it leads to death."
20016026,20,16,26,The appetite of the laboring man labors for him; For his mouth urges him on.
20016027,20,16,27,A worthless man devises mischief. His speech is like a scorching fire.
20016028,20,16,28,A perverse man stirs up strife. A whisperer separates close friends.
20016029,20,16,29,"A man of violence entices his neighbor, And leads him in a way that is not good."
20016030,20,16,30,"One who winks his eyes to plot perversities, One who compresses his lips, is bent on evil."
20016031,20,16,31,Gray hair is a crown of glory. It is attained by a life of righteousness.
20016032,20,16,32,"One who is slow to anger is better than the mighty; One who rules his spirit, than he who takes a city."
20016033,20,16,33,"The lot is cast into the lap, But its every decision is from Yahweh."
20017001,20,17,1,"Better is a dry morsel with quietness, Than a house full of feasting with strife."
20017002,20,17,2,"A servant who deals wisely will rule over a son who causes shame, And shall have a part in the inheritance among the brothers."
20017003,20,17,3,"The refining pot is for silver, and the furnace for gold, But Yahweh tests the hearts."
20017004,20,17,4,An evil-doer heeds wicked lips. A liar gives ear to a mischievous tongue.
20017005,20,17,5,Whoever mocks the poor reproaches his Maker. He who is glad at calamity shall not be unpunished.
20017006,20,17,6,Children's children are the crown of old men; The glory of children are their parents.
20017007,20,17,7,"Arrogant speech isn't fitting for a fool, Much less do lying lips fit a prince."
20017008,20,17,8,"A bribe is a precious stone in the eyes of him who gives it; Wherever he turns, he prospers."
20017009,20,17,9,He who covers an offense promotes love; But he who repeats a matter separates best friends.
20017010,20,17,10,A rebuke enters deeper into one who has understanding Than a hundred lashes into a fool.
20017011,20,17,11,An evil man seeks only rebellion; Therefore a cruel messenger shall be sent against him.
20017012,20,17,12,"Let a bear robbed of her cubs meet a man, Rather than a fool in his folly."
20017013,20,17,13,"Whoever rewards evil for good, Evil shall not depart from his house."
20017014,20,17,14,"The beginning of strife is like breaching a dam, Therefore stop contention before quarreling breaks out."
20017015,20,17,15,"He who justifies the wicked, and he who condemns the righteous, Both of them alike are an abomination to Yahweh."
20017016,20,17,16,"Why is there money in the hand of a fool to buy wisdom, Seeing he has no understanding?"
20017017,20,17,17,A friend loves at all times; And a brother is born for adversity.
20017018,20,17,18,"A man void of understanding strikes hands, And becomes collateral in the presence of his neighbor."
20017019,20,17,19,He who loves disobedience loves strife. One who builds a high gate seeks destruction.
20017020,20,17,20,"One who has a perverse heart doesn't find prosperity, And one who has a deceitful tongue falls into trouble."
20017021,20,17,21,He who becomes the father of a fool grieves. The father of a fool has no joy.
20017022,20,17,22,"A cheerful heart makes good medicine, But a crushed spirit dries up the bones."
20017023,20,17,23,"A wicked man receives a bribe in secret, To pervert the ways of justice."
20017024,20,17,24,"Wisdom is before the face of one who has understanding, But the eyes of a fool wander to the ends of the earth."
20017025,20,17,25,"A foolish son brings grief to his father, And bitterness to her who bore him."
20017026,20,17,26,"Also to punish the righteous is not good, Nor to flog officials for their integrity."
20017027,20,17,27,He who spares his words has knowledge. He who is even tempered is a man of understanding.
20017028,20,17,28,"Even a fool, when he keeps silent, is counted wise. When he shuts his lips, he is thought to be discerning."
20018001,20,18,1,"An unfriendly man pursues selfishness, And defies all sound judgment."
20018002,20,18,2,"A fool has no delight in understanding, But only in revealing his own opinion."
20018003,20,18,3,"When wickedness comes, contempt also comes, And with shame comes disgrace."
20018004,20,18,4,The words of a man's mouth are like deep waters. The fountain of wisdom is like a flowing brook.
20018005,20,18,5,"To be partial to the faces of the wicked is not good, Nor to deprive the innocent of justice."
20018006,20,18,6,"A fool's lips come into strife, And his mouth invites beatings."
20018007,20,18,7,"A fool's mouth is his destruction, And his lips are a snare to his soul."
20018008,20,18,8,The words of a gossip are like dainty morsels: They go down into a person's innermost parts.
20018009,20,18,9,One who is slack in his work Is brother to him who is a master of destruction.
20018010,20,18,10,"The name of Yahweh is a strong tower: The righteous run to him, and are safe."
20018011,20,18,11,"The rich man's wealth is his strong city, Like an unscalable wall in his own imagination."
20018012,20,18,12,"Before destruction the heart of man is proud, But before honor is humility."
20018013,20,18,13,"He who gives answer before he hears, That is folly and shame to him."
20018014,20,18,14,"A man's spirit will sustain him in sickness, But a crushed spirit, who can bear?"
20018015,20,18,15,The heart of the discerning gets knowledge. The ear of the wise seeks knowledge.
20018016,20,18,16,"A man's gift makes room for him, And brings him before great men."
20018017,20,18,17,He who pleads his cause first seems right; Until another comes and questions him.
20018018,20,18,18,"The lot settles disputes, And keeps strong ones apart."
20018019,20,18,19,A brother offended is more difficult than a fortified city; And disputes are like the bars of a castle.
20018020,20,18,20,A man's stomach is filled with the fruit of his mouth. With the harvest of his lips he is satisfied.
20018021,20,18,21,Death and life are in the power of the tongue; Those who love it will eat its fruit.
20018022,20,18,22,"Whoever finds a wife finds a good thing, And obtains favor of Yahweh."
20018023,20,18,23,"The poor plead for mercy, But the rich answer harshly."
20018024,20,18,24,"A man of many companions may be ruined, But there is a friend who sticks closer than a brother."
20019001,20,19,1,Better is the poor who walks in his integrity Than he who is perverse in his lips and is a fool.
20019002,20,19,2,It isn't good to have zeal without knowledge; Nor being hasty with one's feet and missing the way.
20019003,20,19,3,The foolishness of man subverts his way; His heart rages against Yahweh.
20019004,20,19,4,"Wealth adds many friends, But the poor is separated from his friend."
20019005,20,19,5,A false witness shall not be unpunished. He who pours out lies shall not go free.
20019006,20,19,6,"Many will entreat the favor of a ruler, And everyone is a friend to a man who gives gifts."
20019007,20,19,7,"All the relatives of the poor shun him: How much more do his friends avoid him! He pursues them with pleas, but they are gone."
20019008,20,19,8,He who gets wisdom loves his own soul. He who keeps understanding shall find good.
20019009,20,19,9,A false witness shall not be unpunished. He who utters lies shall perish.
20019010,20,19,10,"Delicate living is not appropriate for a fool, Much less for a servant to have rule over princes."
20019011,20,19,11,The discretion of a man makes him slow to anger. It is his glory to overlook an offense.
20019012,20,19,12,"The king's wrath is like the roaring of a lion, But his favor is like dew on the grass."
20019013,20,19,13,A foolish son is the calamity of his father. A wife's quarrels are a continual dripping.
20019014,20,19,14,"House and riches are an inheritance from fathers, But a prudent wife is from Yahweh."
20019015,20,19,15,Slothfulness casts into a deep sleep. The idle soul shall suffer hunger.
20019016,20,19,16,"He who keeps the commandment keeps his soul, But he who is contemptuous in his ways shall die."
20019017,20,19,17,He who has pity on the poor lends to Yahweh; He will reward him.
20019018,20,19,18,"Discipline your son, for there is hope; Don't be a willing party to his death."
20019019,20,19,19,"A hot-tempered man must pay the penalty, For if you rescue him, you must do it again."
20019020,20,19,20,"Listen to counsel and receive instruction, That you may be wise in your latter end."
20019021,20,19,21,"There are many plans in a man's heart, But Yahweh's counsel will prevail."
20019022,20,19,22,That which makes a man to be desired is his kindness. A poor man is better than a liar.
20019023,20,19,23,"The fear of Yahweh leads to life, then contentment; He rests and will not be touched by trouble."
20019024,20,19,24,The sluggard buries his hand in the dish; He will not so much as bring it to his mouth again.
20019025,20,19,25,"Flog a scoffer, and the simple will learn prudence; Rebuke one who has understanding, and he will gain knowledge."
20019026,20,19,26,"He who robs his father and drives away his mother, Is a son who causes shame and brings reproach."
20019027,20,19,27,"If you stop listening to instruction, my son, You will stray from the words of knowledge."
20019028,20,19,28,"A corrupt witness mocks justice, And the mouth of the wicked gulps down iniquity."
20019029,20,19,29,"Penalties are prepared for scoffers, And beatings for the backs of fools."
20020001,20,20,1,"Wine is a mocker, and beer is a brawler; Whoever is led astray by them is not wise."
20020002,20,20,2,The terror of a king is like the roaring of a lion: He who provokes him to anger forfeits his own life.
20020003,20,20,3,It is an honor for a man to keep aloof from strife; But every fool will be quarreling.
20020004,20,20,4,"The sluggard will not plow by reason of the winter; Therefore he shall beg in harvest, and have nothing."
20020005,20,20,5,Counsel in the heart of man is like deep water; But a man of understanding will draw it out.
20020006,20,20,6,"Many men claim to be men of unfailing love, But who can find a faithful man?"
20020007,20,20,7,A righteous man walks in integrity. Blessed are his children after him.
20020008,20,20,8,A king who sits on the throne of judgment Scatters away all evil with his eyes.
20020009,20,20,9,"Who can say, ""I have made my heart pure. I am clean and without sin?"""
20020010,20,20,10,"Differing weights and differing measures, Both of them alike are an abomination to Yahweh."
20020011,20,20,11,"Even a child makes himself known by his doings, Whether his work is pure, and whether it is right."
20020012,20,20,12,"The hearing ear, and the seeing eye, Yahweh has made even both of them."
20020013,20,20,13,"Don't love sleep, lest you come to poverty; Open your eyes, and you shall be satisfied with bread."
20020014,20,20,14,"""It's no good, it's no good,"" says the buyer; But when he is gone his way, then he boasts."
20020015,20,20,15,There is gold and abundance of rubies; But the lips of knowledge are a rare jewel.
20020016,20,20,16,Take the garment of one who puts up collateral for a stranger; And hold him in pledge for a wayward woman.
20020017,20,20,17,"Fraudulent food is sweet to a man, But afterwards his mouth is filled with gravel."
20020018,20,20,18,Plans are established by advice; By wise guidance you wage war!
20020019,20,20,19,He who goes about as a tale-bearer reveals secrets; Therefore don't keep company with him who opens wide his lips.
20020020,20,20,20,"Whoever curses his father or his mother, His lamp shall be put out in blackness of darkness."
20020021,20,20,21,"An inheritance quickly gained at the beginning, Won't be blessed in the end."
20020022,20,20,22,"Don't say, ""I will pay back evil."" Wait for Yahweh, and he will save you."
20020023,20,20,23,"Yahweh detests differing weights, And dishonest scales are not pleasing."
20020024,20,20,24,A man's steps are from Yahweh; How then can man understand his way?
20020025,20,20,25,"It is a snare to a man to make a rash dedication, Then later to consider his vows."
20020026,20,20,26,"A wise king winnows out the wicked, And drives the threshing wheel over them."
20020027,20,20,27,"The spirit of man is Yahweh's lamp, Searching all his innermost parts."
20020028,20,20,28,Love and faithfulness keep the king safe. His throne is sustained by love.
20020029,20,20,29,The glory of young men is their strength. The splendor of old men is their gray hair.
20020030,20,20,30,"Wounding blows cleanse away evil, And beatings purge the innermost parts."
20021001,20,21,1,The king's heart is in Yahweh's hand like the watercourses. He turns it wherever he desires.
20021002,20,21,2,"Every way of a man is right in his own eyes, But Yahweh weighs the hearts."
20021003,20,21,3,To do righteousness and justice Is more acceptable to Yahweh than sacrifice.
20021004,20,21,4,"A high look, and a proud heart, The lamp of the wicked, is sin."
20021005,20,21,5,The plans of the diligent surely lead to profit; And everyone who is hasty surely rushes to poverty.
20021006,20,21,6,Getting treasures by a lying tongue Is a fleeting vapor for those who seek death.
20021007,20,21,7,"The violence of the wicked will drive them away, Because they refuse to do what is right."
20021008,20,21,8,"The way of the guilty is devious, But the conduct of the innocent is upright."
20021009,20,21,9,"It is better to dwell in the corner of the housetop, Than to share a house with a contentious woman."
20021010,20,21,10,The soul of the wicked desires evil; His neighbor finds no mercy in his eyes.
20021011,20,21,11,"When the mocker is punished, the simple gains wisdom; When the wise is instructed, he receives knowledge."
20021012,20,21,12,"The Righteous One considers the house of the wicked, And brings the wicked to ruin."
20021013,20,21,13,"Whoever stops his ears at the cry of the poor, He will also cry out, but shall not be heard."
20021014,20,21,14,"A gift in secret pacifies anger; And a bribe in the cloak, strong wrath."
20021015,20,21,15,It is joy to the righteous to do justice; But it is a destruction to the workers of iniquity.
20021016,20,21,16,The man who wanders out of the way of understanding Shall rest in the assembly of the dead.
20021017,20,21,17,He who loves pleasure shall be a poor man: He who loves wine and oil shall not be rich.
20021018,20,21,18,The wicked is a ransom for the righteous; The treacherous for the upright.
20021019,20,21,19,"It is better to dwell in a desert land, Than with a contentious and fretful woman."
20021020,20,21,20,There is precious treasure and oil in the dwelling of the wise; But a foolish man swallows it up.
20021021,20,21,21,"He who follows after righteousness and kindness Finds life, righteousness, and honor."
20021022,20,21,22,"A wise man scales the city of the mighty, And brings down the strength of its confidence."
20021023,20,21,23,Whoever guards his mouth and his tongue Keeps his soul from troubles.
20021024,20,21,24,"The proud and haughty man, ""scoffer"" is his name; He works in the arrogance of pride."
20021025,20,21,25,"The desire of the sluggard kills him, For his hands refuse to labor."
20021026,20,21,26,There are those who covet greedily all the day long; But the righteous give and don't withhold.
20021027,20,21,27,"The sacrifice of the wicked is an abomination: How much more, when he brings it with a wicked mind!"
20021028,20,21,28,"A false witness will perish, And a man who listens speaks to eternity."
20021029,20,21,29,"A wicked man hardens his face; But as for the upright, he establishes his ways."
20021030,20,21,30,There is no wisdom nor understanding Nor counsel against Yahweh.
20021031,20,21,31,The horse is prepared for the day of battle; But victory is with Yahweh.
20022001,20,22,1,"A good name is more desirable than great riches, And loving favor is better than silver and gold."
20022002,20,22,2,The rich and the poor have this in common: Yahweh is the maker of them all.
20022003,20,22,3,"A prudent man sees danger, and hides himself; But the simple pass on, and suffer for it."
20022004,20,22,4,"The result of humility and the fear of Yahweh Is wealth, honor, and life."
20022005,20,22,5,Thorns and snares are in the path of the wicked: Whoever guards his soul stays from them.
20022006,20,22,6,"Train up a child in the way he should go, And when he is old he will not depart from it."
20022007,20,22,7,The rich rule over the poor. The borrower is servant to the lender.
20022008,20,22,8,"He who sows wickedness reaps trouble, And the rod of his fury will be destroyed."
20022009,20,22,9,He who has a generous eye will be blessed; For he shares his food with the poor.
20022010,20,22,10,"Drive out the mocker, and strife will go out; Yes, quarrels and insults will stop."
20022011,20,22,11,He who loves purity of heart and speaks gracefully Is the king's friend.
20022012,20,22,12,The eyes of Yahweh watch over knowledge; But he frustrates the words of the unfaithful.
20022013,20,22,13,"The sluggard says, ""There is a lion outside! I will be killed in the streets!"""
20022014,20,22,14,The mouth of an adulteress is a deep pit: He who is under Yahweh's wrath will fall into it.
20022015,20,22,15,Folly is bound up in the heart of a child: The rod of discipline drives it far from him.
20022016,20,22,16,"Whoever oppresses the poor for his own increase and whoever gives to the rich, Both come to poverty."
20022017,20,22,17,"Turn your ear, and listen to the words of the wise. Apply your heart to my teaching."
20022018,20,22,18,"For it is a pleasant thing if you keep them within you, If all of them are ready on your lips."
20022019,20,22,19,"That your trust may be in Yahweh, I teach you today, even you."
20022020,20,22,20,"Haven't I written to you thirty excellent things Of counsel and knowledge,"
20022021,20,22,21,"To teach you truth, reliable words, To give sound answers to the ones who sent you?"
20022022,20,22,22,"Don't exploit the poor, because he is poor; And don't crush the needy in court;"
20022023,20,22,23,"For Yahweh will plead their case, And plunder the life of those who plunder them."
20022024,20,22,24,"Don't befriend a hot-tempered man, And don't associate with one who harbors anger:"
20022025,20,22,25,"Lest you learn his ways, And ensnare your soul."
20022026,20,22,26,"Don't you be one of those who strike hands, Of those who are collateral for debts."
20022027,20,22,27,"If you don't have means to pay, Why should he take away your bed from under you?"
20022028,20,22,28,"Don't move the ancient boundary stone, Which your fathers have set up."
20022029,20,22,29,Do you see a man skilled in his work? He will serve kings; He won't serve obscure men.
20023001,20,23,1,"When you sit to eat with a ruler, Consider diligently what is before you;"
20023002,20,23,2,"Put a knife to your throat, If you are a man given to appetite."
20023003,20,23,3,"Don't be desirous of his dainties, Seeing they are deceitful food."
20023004,20,23,4,"Don't weary yourself to be rich. In your wisdom, show restraint."
20023005,20,23,5,Why do you set your eyes on that which is not? For it certainly sprouts wings like an eagle and flies in the sky.
20023006,20,23,6,"Don't eat the food of him who has a stingy eye, And don't crave his delicacies:"
20023007,20,23,7,"For as he thinks about the cost, so he is. ""Eat and drink!"" he says to you, But his heart is not with you."
20023008,20,23,8,"The morsel which you have eaten you shall vomit up, And lose your good words."
20023009,20,23,9,"Don't speak in the ears of a fool, For he will despise the wisdom of your words."
20023010,20,23,10,Don't move the ancient boundary stone. Don't encroach on the fields of the fatherless:
20023011,20,23,11,For their Defender is strong. He will plead their case against you.
20023012,20,23,12,"Apply your heart to instruction, And your ears to the words of knowledge."
20023013,20,23,13,"Don't withhold correction from a child. If you punish him with the rod, he will not die."
20023014,20,23,14,"Punish him with the rod, And save his soul from Sheol."
20023015,20,23,15,"My son, if your heart is wise, Then my heart will be glad, even mine:"
20023016,20,23,16,"Yes, my heart will rejoice, When your lips speak what is right."
20023017,20,23,17,Don't let your heart envy sinners; But rather fear Yahweh all the day long.
20023018,20,23,18,"Indeed surely there is a future hope, And your hope will not be cut off."
20023019,20,23,19,"Listen, my son, and be wise, And keep your heart on the right path!"
20023020,20,23,20,"Don't be among ones drinking too much wine, Or those who gorge themselves on meat:"
20023021,20,23,21,For the drunkard and the glutton shall become poor; And drowsiness clothes them in rags.
20023022,20,23,22,"Listen to your father who gave you life, And don't despise your mother when she is old."
20023023,20,23,23,"Buy the truth, and don't sell it: Get wisdom, discipline, and understanding."
20023024,20,23,24,The father of the righteous has great joy. Whoever fathers a wise child delights in him.
20023025,20,23,25,Let your father and your mother be glad! Let her who bore you rejoice!
20023026,20,23,26,"My son, give me your heart; And let your eyes keep in my ways."
20023027,20,23,27,For a prostitute is a deep pit; And a wayward wife is a narrow well.
20023028,20,23,28,"Yes, she lies in wait like a robber, And increases the unfaithful among men."
20023029,20,23,29,Who has woe? Who has sorrow? Who has strife? Who has complaints? Who has needless bruises? Who has bloodshot eyes?
20023030,20,23,30,Those who stay long at the wine; Those who go to seek out mixed wine.
20023031,20,23,31,"Don't look at the wine when it is red, When it sparkles in the cup, When it goes down smoothly:"
20023032,20,23,32,"In the end, it bites like a snake, And poisons like a viper."
20023033,20,23,33,"Your eyes will see strange things, And your mind will imagine confusing things."
20023034,20,23,34,"Yes, you will be as he who lies down in the midst of the sea, Or as he who lies on top of the rigging:"
20023035,20,23,35,"""They hit me, and I was not hurt; They beat me, and I don't feel it! When will I wake up? I can do it again. I can find another."""
20024001,20,24,1,Don't be envious of evil men; Neither desire to be with them:
20024002,20,24,2,"For their hearts plot violence, And their lips talk about mischief."
20024003,20,24,3,Through wisdom a house is built; By understanding it is established;
20024004,20,24,4,By knowledge the rooms are filled With all rare and beautiful treasure.
20024005,20,24,5,A wise man has great power; And a knowledgeable man increases strength;
20024006,20,24,6,For by wise guidance you wage your war; And victory is in many advisors.
20024007,20,24,7,Wisdom is too high for a fool: He doesn't open his mouth in the gate.
20024008,20,24,8,One who plots to do evil Will be called a schemer.
20024009,20,24,9,The schemes of folly are sin. The mocker is detested by men.
20024010,20,24,10,"If you falter in the time of trouble, Your strength is small."
20024011,20,24,11,"Rescue those who are being led away to death! Indeed, hold back those who are staggering to the slaughter!"
20024012,20,24,12,"If you say, ""Behold, we didn't know this;"" Doesn't he who weighs the hearts consider it? He who keeps your soul, doesn't he know it? Shall he not render to every man according to his work?"
20024013,20,24,13,"My son, eat honey, for it is good; The droppings of the honeycomb, which are sweet to your taste:"
20024014,20,24,14,"So you shall know wisdom to be to your soul; If you have found it, then there will be a reward, Your hope will not be cut off."
20024015,20,24,15,"Don't lay in wait, wicked man, against the habitation of the righteous. Don't destroy his resting-place:"
20024016,20,24,16,"For a righteous man falls seven times, and rises up again; But the wicked are overthrown by calamity."
20024017,20,24,17,Don't rejoice when your enemy falls. Don't let your heart be glad when he is overthrown;
20024018,20,24,18,"Lest Yahweh see it, and it displease him, And he turn away his wrath from him."
20024019,20,24,19,Don't fret yourself because of evildoers; Neither be envious of the wicked:
20024020,20,24,20,For there will be no reward to the evil man; And the lamp of the wicked shall be snuffed out.
20024021,20,24,21,"My son, fear Yahweh and the king. Don't join those who are rebellious:"
