id,b,c,v,t
15009009,15,9,9,"For we are bondservants; yet our God has not forsaken us in our bondage, but has extended loving kindness to us in the sight of the kings of Persia, to give us a reviving, to set up the house of our God, and to repair the ruins of it, and to give us a wall in Judah and in Jerusalem."
15009010,15,9,10,"Now, our God, what shall we say after this? for we have forsaken your commandments,"
15009011,15,9,11,"which you have commanded by your servants the prophets, saying, The land, to which you go to possess it, is an unclean land through the uncleanness of the peoples of the lands, through their abominations, which have filled it from one end to another with their filthiness:"
15009012,15,9,12,"now therefore don't give your daughters to their sons, neither take their daughters to your sons, nor seek their peace or their prosperity forever; that you may be strong, and eat the good of the land, and leave it for an inheritance to your children forever."
15009013,15,9,13,"After all that is come on us for our evil deeds, and for our great guilt, seeing that you our God have punished us less than our iniquities deserve, and have given us such a remnant,"
15009014,15,9,14,"shall we again break your commandments, and join in affinity with the peoples that do these abominations? would not you be angry with us until you had consumed us, so that there should be no remnant, nor any to escape?"
15009015,15,9,15,"Yahweh, the God of Israel, you are righteous; for we are left a remnant that is escaped, as it is this day: behold, we are before you in our guiltiness; for none can stand before you because of this."
15010001,15,10,1,"Now while Ezra prayed and made confession, weeping and casting himself down before the house of God, there was gathered together to him out of Israel a very great assembly of men and women and children; for the people wept very sore."
15010002,15,10,2,"Shecaniah the son of Jehiel, one of the sons of Elam, answered Ezra, We have trespassed against our God, and have married foreign women of the peoples of the land: yet now there is hope for Israel concerning this thing."
15010003,15,10,3,"Now therefore let us make a covenant with our God to put away all the wives, and such as are born of them, according to the counsel of my lord, and of those who tremble at the commandment of our God; and let it be done according to the law."
15010004,15,10,4,"Arise; for the matter belongs to you, and we are with you: be of good courage, and do it."
15010005,15,10,5,"Then arose Ezra, and made the chiefs of the priests, the Levites, and all Israel, to swear that they would do according to this word. So they swore."
15010006,15,10,6,"Then Ezra rose up from before the house of God, and went into the chamber of Jehohanan the son of Eliashib: and [when] he came there, he ate no bread, nor drink water; for he mourned because of the trespass of them of the captivity."
15010007,15,10,7,"They made proclamation throughout Judah and Jerusalem to all the children of the captivity, that they should gather themselves together to Jerusalem;"
15010008,15,10,8,"and that whoever didn't come within three days, according to the counsel of the princes and the elders, all his substance should be forfeited, and himself separated from the assembly of the captivity."
15010009,15,10,9,"Then all the men of Judah and Benjamin gathered themselves together to Jerusalem within the three days; it was the ninth month, on the twentieth [day] of the month: and all the people sat in the broad place before the house of God, trembling because of this matter, and for the great rain."
15010010,15,10,10,"Ezra the priest stood up, and said to them, You have trespassed, and have married foreign women, to increase the guilt of Israel."
15010011,15,10,11,"Now therefore make confession to Yahweh, the God of your fathers, and do his pleasure; and separate yourselves from the peoples of the land, and from the foreign women."
15010012,15,10,12,"Then all the assembly answered with a loud voice, As you have said concerning us, so must we do."
15010013,15,10,13,"But the people are many, and it is a time of much rain, and we are not able to stand outside: neither is this a work of one day or two; for we have greatly transgressed in this matter."
15010014,15,10,14,"Let now our princes be appointed for all the assembly, and let all those who are in our cities who have married foreign women come at appointed times, and with them the elders of every city, and the judges of it, until the fierce wrath of our God be turned from us, until this matter be dispatched."
15010015,15,10,15,Only Jonathan the son of Asahel and Jahzeiah the son of Tikvah stood up against this [matter]: and Meshullam and Shabbethai the Levite helped them.
15010016,15,10,16,"The children of the captivity did so. Ezra the priest, [with] certain heads of fathers' [houses], after their fathers' houses, and all of them by their names, were set apart; and they sat down in the first day of the tenth month to examine the matter."
15010017,15,10,17,They made an end with all the men who had married foreign women by the first day of the first month.
15010018,15,10,18,"Among the sons of the priests there were found who had married foreign women: [namely], of the sons of Jeshua, the son of Jozadak, and his brothers, Maaseiah, and Eliezer, and Jarib, and Gedaliah."
15010019,15,10,19,"They gave their hand that they would put away their wives; and being guilty, [they offered] a ram of the flock for their guilt."
15010020,15,10,20,Of the sons of Immer: Hanani and Zebadiah.
15010021,15,10,21,"Of the sons of Harim: Maaseiah, and Elijah, and Shemaiah, and Jehiel, and Uzziah."
15010022,15,10,22,"Of the sons of Pashhur: Elioenai, Maaseiah, Ishmael, Nethanel, Jozabad, and Elasah."
15010023,15,10,23,"Of the Levites: Jozabad, and Shimei, and Kelaiah (the same is Kelita), Pethahiah, Judah, and Eliezer."
15010024,15,10,24,"Of the singers: Eliashib. Of the porters: Shallum, and Telem, and Uri."
15010025,15,10,25,"Of Israel: Of the sons of Parosh: Ramiah, and Izziah, and Malchijah, and Mijamin, and Eleazar, and Malchijah, and Benaiah."
15010026,15,10,26,"Of the sons of Elam: Mattaniah, Zechariah, and Jehiel, and Abdi, and Jeremoth, and Elijah."
15010027,15,10,27,"Of the sons of Zattu: Elioenai, Eliashib, Mattaniah, and Jeremoth, and Zabad, and Aziza."
15010028,15,10,28,"Of the sons of Bebai: Jehohanan, Hananiah, Zabbai, Athlai."
15010029,15,10,29,"Of the sons of Bani: Meshullam, Malluch, and Adaiah, Jashub, and Sheal, Jeremoth."
15010030,15,10,30,"Of the sons of Pahath-moab: Adna, and Chelal, Benaiah, Maaseiah, Mattaniah, Bezalel, and Binnui, and Manasseh."
15010031,15,10,31,"[of] the sons of Harim: Eliezer, Isshijah, Malchijah, Shemaiah, Shimeon,"
15010032,15,10,32,"Benjamin, Malluch, Shemariah."
15010033,15,10,33,"Of the sons of Hashum: Mattenai, Mattattah, Zabad, Eliphelet, Jeremai, Manasseh, Shimei."
15010034,15,10,34,"Of the sons of Bani: Maadai, Amram, and Uel,"
15010035,15,10,35,"Benaiah, Bedeiah, Cheluhi,"
15010036,15,10,36,"Vaniah, Meremoth, Eliashib,"
15010037,15,10,37,"Mattaniah, Mattenai, and Jaasu,"
15010038,15,10,38,"and Bani, and Binnui, Shimei,"
15010039,15,10,39,"and Shelemiah, and Nathan, and Adaiah,"
15010040,15,10,40,"Machnadebai, Shashai, Sharai,"
15010041,15,10,41,"Azarel, and Shelemiah, Shemariah,"
15010042,15,10,42,"Shallum, Amariah, Joseph."
15010043,15,10,43,"Of the sons of Nebo: Jeiel, Mattithiah, Zabad, Zebina, Iddo, and Joel, Benaiah."
15010044,15,10,44,All these had taken foreign wives; and some of them had wives by whom they had children.
